"setting","dataset","method_id","family","method_label","mrts_k","quantile","baseline_brier","mrts_brier","delta_brier","baseline_quant","mrts_quant","delta_quant"
4,16,1,"gaussian","Gaussian",10,0.95,0.0199374767136364,0.0199333467227273,-4.12999090909291e-06,0.987289146704867,0.987147652754834,-0.000141493950033489
4,16,1,"gaussian","Gaussian",10,0.96,0.0178168196590909,0.0178176204818182,8.00822727273914e-07,0.824613757732422,0.824453127278203,-0.000160630454219324
4,16,1,"gaussian","Gaussian",10,0.97,0.0127922547181818,0.01280076185,8.50713181818272e-06,0.646502963987956,0.646325555598356,-0.000177408389599343
4,16,1,"gaussian","Gaussian",10,0.98,0.00756701066818182,0.00756484558636364,-2.16508181818259e-06,0.457296572298924,0.4571846073157,-0.000111964983224522
4,16,1,"gaussian","Gaussian",10,0.99,0.00588731905,0.00591135123636364,2.40321863636365e-05,0.244600984807131,0.244447366982079,-0.000153617825051494
4,16,1,"gaussian","Gaussian",10,0.995,0.00414036529545455,0.00413719216818182,-3.17312727272749e-06,0.127125021394647,0.127191120103559,6.60987089119158e-05
4,17,1,"gaussian","Gaussian",10,0.9,0.0266461847227273,0.0266610596318182,1.48749090909082e-05,2.17701595322807,2.17714755049983,0.000131597271761486
4,17,1,"gaussian","Gaussian",10,0.91,0.02543983035,0.0254412831954545,1.45284545454566e-06,2.04813771720558,2.04831817037781,0.000180453172224926
4,17,1,"gaussian","Gaussian",10,0.92,0.0246339649545455,0.0246344231045455,4.58150000000324e-07,1.91304985714553,1.91335119768195,0.000301340536413397
4,17,1,"gaussian","Gaussian",10,0.93,0.0198764016590909,0.0199358898545455,5.94881954545448e-05,1.76893013501241,1.76919583848273,0.000265703470312628
4,17,1,"gaussian","Gaussian",10,0.94,0.0167819262409091,0.0168085304636364,2.66042227272736e-05,1.61804871167444,1.61824848430373,0.000199772629287498
4,17,1,"gaussian","Gaussian",10,0.95,0.0142813669590909,0.0142580955954545,-2.32713636363641e-05,1.45842016813664,1.45848873163758,6.85635009376462e-05
4,17,1,"gaussian","Gaussian",10,0.96,0.00909064620909091,0.00906051331818182,-3.013289090909e-05,1.28735302940553,1.28724671548706,-0.000106313918470269
4,17,1,"gaussian","Gaussian",10,0.97,0.00710733348181818,0.00709952827272727,-7.80520909090913e-06,1.09937953782921,1.09914375067549,-0.000235787153722855
4,17,1,"gaussian","Gaussian",10,0.98,0.000757246922727273,0.000751281290909091,-5.96563181818189e-06,0.879032947434026,0.879017207900876,-1.57395331497057e-05
4,17,1,"gaussian","Gaussian",10,0.99,0.003797737,0.00378977821363636,-7.95878636363672e-06,0.493713442820135,0.49380118621824,8.77433981055775e-05
4,17,1,"gaussian","Gaussian",10,0.995,0.0023353708,0.00235409910909091,1.87283090909091e-05,0.268349467578204,0.268440201645183,9.07340669785706e-05
4,18,1,"gaussian","Gaussian",10,0.9,0.0349391925227273,0.034819005,-0.000120187522727272,1.71436308775695,1.71412622244311,-0.000236865313834711
4,18,1,"gaussian","Gaussian",10,0.91,0.0330260817954545,0.0329245089090909,-0.000101572886363636,1.59659551140812,1.59640214752474,-0.00019336388337976
4,18,1,"gaussian","Gaussian",10,0.92,0.0299983228545455,0.0299415917409091,-5.67311136363616e-05,1.47226296540982,1.47218337952121,-7.95858886173395e-05
4,18,1,"gaussian","Gaussian",10,0.93,0.0270575955590909,0.0270029195954545,-5.46759636363622e-05,1.34102100392121,1.34100301238267,-1.79915385385421e-05
4,18,1,"gaussian","Gaussian",10,0.94,0.0232813118409091,0.0232732682863636,-8.04355454545394e-06,1.2017978457747,1.20189773288191,9.98871072070973e-05
4,18,1,"gaussian","Gaussian",10,0.95,0.0191330895727273,0.0191446641363636,1.15745636363636e-05,1.05479248268821,1.05490326346628,0.000110780778068698
4,18,1,"gaussian","Gaussian",10,0.96,0.0119322578909091,0.0119565710318182,2.43131409090915e-05,0.901518058699604,0.901508134618638,-9.92408096578412e-06
4,18,1,"gaussian","Gaussian",10,0.97,0.0100059453181818,0.0100293073681818,2.33620499999997e-05,0.732753828381471,0.732973862060186,0.000220033678714704
4,18,1,"gaussian","Gaussian",10,0.98,0.00632291475909091,0.0063621433,3.92285409090915e-05,0.550391328498416,0.550896809549071,0.00050548105065451
4,18,1,"gaussian","Gaussian",10,0.99,0.00412548034545455,0.00414096249545455,1.54821500000001e-05,0.312551030230362,0.312720491104604,0.000169460874242244
4,18,1,"gaussian","Gaussian",10,0.995,0.00343902979090909,0.00344801018636364,8.98039545454542e-06,0.169328877169109,0.169470784174548,0.000141907005439201
4,19,1,"gaussian","Gaussian",10,0.9,0.0324275341136364,0.0324243802090909,-3.15390454545816e-06,1.46050370899085,1.46048120275653,-2.25062343186533e-05
4,19,1,"gaussian","Gaussian",10,0.91,0.0295031837318182,0.02950195915,-1.2245818181815e-06,1.34884527955886,1.34882043687734,-2.48426815170344e-05
4,19,1,"gaussian","Gaussian",10,0.92,0.0266943892545455,0.0266665252681818,-2.78639863636361e-05,1.23196918699088,1.23188800474148,-8.11822493989034e-05
4,19,1,"gaussian","Gaussian",10,0.93,0.0252686591727273,0.0252514685909091,-1.71905818181807e-05,1.1092307665981,1.10911638053914,-0.000114386058964522
4,19,1,"gaussian","Gaussian",10,0.94,0.02304786665,0.0230512561545455,3.38950454545697e-06,0.980176042023328,0.980104773726084,-7.12682972437984e-05
4,19,1,"gaussian","Gaussian",10,0.95,0.0201265091272727,0.0201401744954545,1.36653681818179e-05,0.844131897691153,0.844090033741168,-4.1863949985399e-05
4,19,1,"gaussian","Gaussian",10,0.96,0.0179126768681818,0.0178993954272727,-1.32814409090909e-05,0.700053684018212,0.69998302761549,-7.06564027227463e-05
4,19,1,"gaussian","Gaussian",10,0.97,0.0147357571727273,0.0146621732,-7.35839727272741e-05,0.546923310206965,0.546910845119712,-1.24650872527221e-05
4,19,1,"gaussian","Gaussian",10,0.98,0.0103823984590909,0.0103624180818182,-1.99803772727263e-05,0.381147097324915,0.381129768486001,-1.73288389131998e-05
4,19,1,"gaussian","Gaussian",10,0.99,0.00671779941363636,0.00668556285454545,-3.22365590909096e-05,0.202391765822355,0.202209826756621,-0.000181939065734132
4,19,1,"gaussian","Gaussian",10,0.995,0.00569504679090909,0.00567490312727273,-2.0143663636364e-05,0.107127748847041,0.107046688297889,-8.10605491517458e-05
4,20,1,"gaussian","Gaussian",10,0.9,0.0255785411772727,0.0256134422727273,3.4901095454544e-05,1.85335161698063,1.85340639977936,5.47827987282812e-05
4,20,1,"gaussian","Gaussian",10,0.91,0.0241862788636364,0.02424961135,6.33324863636361e-05,1.75179647452578,1.75195382328719,0.000157348761412601
4,20,1,"gaussian","Gaussian",10,0.92,0.0226211977227273,0.0226475563727273,2.63586499999989e-05,1.64178461158818,1.64185729928572,7.26876975425395e-05
4,20,1,"gaussian","Gaussian",10,0.93,0.0211194861318182,0.0211628079909091,4.33218590909085e-05,1.52275919360827,1.52282997231121,7.07787029443629e-05
4,20,1,"gaussian","Gaussian",10,0.94,0.0206923922681818,0.0207101772409091,1.77849727272736e-05,1.39123772939755,1.39138934222533,0.000151612827787639
4,20,1,"gaussian","Gaussian",10,0.95,0.0167994766363636,0.0167803623227273,-1.9114313636364e-05,1.25228086760756,1.252235079747,-4.57878605597539e-05
4,20,1,"gaussian","Gaussian",10,0.96,0.0127248401636364,0.0127019439272727,-2.28962363636367e-05,1.10020595549484,1.10023888977174,3.29342769000984e-05
4,20,1,"gaussian","Gaussian",10,0.97,0.00870837351363636,0.00868097308636364,-2.7400427272728e-05,0.925400121151179,0.925267809144356,-0.000132312006822954
4,20,1,"gaussian","Gaussian",10,0.98,0.00622665174090909,0.00622665090454545,-8.36363636333437e-10,0.702021510647674,0.702122214198725,0.000100703551051184
4,20,1,"gaussian","Gaussian",10,0.99,0.00565825131363636,0.00565186744545455,-6.38386818181853e-06,0.399863157732042,0.399877038317469,1.38805854276169e-05
4,20,1,"gaussian","Gaussian",10,0.995,0.00434059975909091,0.00434835459090909,7.75483181818248e-06,0.227729476339026,0.227655587467088,-7.38888719381547e-05
4,21,1,"gaussian","Gaussian",10,0.9,0.0331766045590909,0.0331691968454545,-7.40771363636622e-06,1.49933740363317,1.49932792062037,-9.48301279524166e-06
4,21,1,"gaussian","Gaussian",10,0.91,0.0326568017409091,0.0326582190090909,1.41726818182059e-06,1.3776595390207,1.37769018671921,3.06476985056925e-05
4,21,1,"gaussian","Gaussian",10,0.92,0.0319933934318182,0.0319584535454545,-3.4939886363633e-05,1.25210211043906,1.25216317034055,6.10599014931879e-05
4,21,1,"gaussian","Gaussian",10,0.93,0.0308745393227273,0.0308628700681818,-1.1669254545453e-05,1.12129768778727,1.12134699352385,4.93057365869021e-05
4,21,1,"gaussian","Gaussian",10,0.94,0.0294752112727273,0.0295190515136364,4.38402409090911e-05,0.985856506971524,0.98596735784194,0.000110850870416512
4,21,1,"gaussian","Gaussian",10,0.95,0.0257161717272727,0.0257490755863636,3.29038590909068e-05,0.845063709648699,0.845212971050691,0.000149261401992118
4,21,1,"gaussian","Gaussian",10,0.96,0.0245001036863636,0.0245342217772727,3.41180909090924e-05,0.697393331092,0.697542931802966,0.000149600710966147
4,21,1,"gaussian","Gaussian",10,0.97,0.0194478403590909,0.0194761168954545,2.82765363636382e-05,0.542100676727217,0.542225513133013,0.000124836405795858
4,21,1,"gaussian","Gaussian",10,0.98,0.0159245025863636,0.0159468506181818,2.23480318181819e-05,0.375506591263079,0.375598470221004,9.18789579243406e-05
4,21,1,"gaussian","Gaussian",10,0.99,0.00939334765909091,0.00940967298181818,1.63253227272731e-05,0.198453598411543,0.198540026936577,8.6428525033877e-05
4,21,1,"gaussian","Gaussian",10,0.995,0.00445209916818182,0.00445339505909091,1.29589090909054e-06,0.103359214192909,0.103409534627557,5.03204346474773e-05
4,22,1,"gaussian","Gaussian",10,0.9,0.0321379120545455,0.0320850600818182,-5.28519727272733e-05,1.51764677413206,1.51763153796808,-1.52361639813581e-05
4,22,1,"gaussian","Gaussian",10,0.91,0.0314303735863636,0.0313657863,-6.45872863636321e-05,1.40019382172321,1.40010510218778,-8.87195354359882e-05
4,22,1,"gaussian","Gaussian",10,0.92,0.0293137430136364,0.0293110352136364,-2.7077999999979e-06,1.27756864243389,1.27748275084148,-8.58915924062398e-05
4,22,1,"gaussian","Gaussian",10,0.93,0.0276624547863636,0.0276619462318182,-5.08554545454454e-07,1.14751241477236,1.14742494694257,-8.74678297873022e-05
4,22,1,"gaussian","Gaussian",10,0.94,0.0273622649909091,0.0273190856363636,-4.31793545454563e-05,1.01021735713872,1.01016630880561,-5.10483331070954e-05
4,22,1,"gaussian","Gaussian",10,0.95,0.0241056916272727,0.0240360601818182,-6.96314454545453e-05,0.865719278138676,0.865714787176081,-4.49096259502735e-06
4,22,1,"gaussian","Gaussian",10,0.96,0.0211652161909091,0.0211391457272727,-2.6070463636365e-05,0.715492093751586,0.715374235112625,-0.000117858638961632
4,22,1,"gaussian","Gaussian",10,0.97,0.0162489352181818,0.0162532156090909,4.28039090908869e-06,0.557246353494892,0.557083792395434,-0.000162561099458558
4,22,1,"gaussian","Gaussian",10,0.98,0.0138808205909091,0.0138984336227273,1.76130318181814e-05,0.386938608432959,0.386855652397858,-8.2956035100834e-05
4,22,1,"gaussian","Gaussian",10,0.99,0.00756399457727273,0.00754932532727273,-1.466925e-05,0.20304839074961,0.202997862163909,-5.05285857009818e-05
4,22,1,"gaussian","Gaussian",10,0.995,0.00592461078636364,0.00592590701363636,1.29622727272714e-06,0.106359060004755,0.106148955958778,-0.000210104045977405
4,23,1,"gaussian","Gaussian",10,0.9,0.0282866632272727,0.0282836621863636,-3.00104090909109e-06,1.46748318436314,1.46739521443553,-8.79699276084001e-05
4,23,1,"gaussian","Gaussian",10,0.91,0.0260474047181818,0.0260554036272727,7.99890909090883e-06,1.36447675356101,1.36436699973249,-0.000109753828519299
4,23,1,"gaussian","Gaussian",10,0.92,0.0244174083136364,0.0244228518590909,5.44354545454345e-06,1.25556870321455,1.2554832024729,-8.5500741653588e-05
4,23,1,"gaussian","Gaussian",10,0.93,0.0214225570454545,0.0214102760045455,-1.2281040909088e-05,1.14012813152512,1.14005922251149,-6.89090136312132e-05
4,23,1,"gaussian","Gaussian",10,0.94,0.02169174325,0.02172018245,2.84392000000008e-05,1.01565157266727,1.01552278704861,-0.000128785618660476
4,23,1,"gaussian","Gaussian",10,0.95,0.0203349552636364,0.0203224608909091,-1.24943727272744e-05,0.881816951503723,0.881859884373207,4.29328694839803e-05
4,23,1,"gaussian","Gaussian",10,0.96,0.0187769248090909,0.0187725821454545,-4.34266363636207e-06,0.735043704584168,0.735102378302882,5.86737187147079e-05
4,23,1,"gaussian","Gaussian",10,0.97,0.01514451495,0.0151013429590909,-4.31719909090907e-05,0.576113226401495,0.576066561912,-4.66644894950852e-05
4,23,1,"gaussian","Gaussian",10,0.98,0.0130938945772727,0.0130609041318182,-3.29904454545466e-05,0.404765258335778,0.404559840731508,-0.000205417604269953
4,23,1,"gaussian","Gaussian",10,0.99,0.00699121824545455,0.00697485858181818,-1.63596636363634e-05,0.217301597482467,0.217153804803614,-0.000147792678852676
4,23,1,"gaussian","Gaussian",10,0.995,0.00485870506818182,0.00485690275,-1.8023181818181e-06,0.115190819659748,0.115137941774756,-5.28778849926137e-05
4,24,1,"gaussian","Gaussian",10,0.9,0.0295913171181818,0.0296616413681818,7.03242499999999e-05,1.68378912212965,1.68409106450597,0.000301942376320863
4,24,1,"gaussian","Gaussian",10,0.91,0.0290068848863636,0.0291056799545455,9.879506818182e-05,1.58246505568208,1.58269205280681,0.000226997124731065
4,24,1,"gaussian","Gaussian",10,0.92,0.0257311937136364,0.0257700839454545,3.8890231818179e-05,1.47375679255043,1.47387192548519,0.000115132934757067
4,24,1,"gaussian","Gaussian",10,0.93,0.0235680503545455,0.0235979008954545,2.98505409090898e-05,1.35496412866316,1.35515181516428,0.000187686501122775
4,24,1,"gaussian","Gaussian",10,0.94,0.0192611251909091,0.0192379578727273,-2.31673181818187e-05,1.22438618400428,1.22446245390468,7.62699003935552e-05
4,24,1,"gaussian","Gaussian",10,0.95,0.0177263628636364,0.0176536540818182,-7.27087818181808e-05,1.08389029686865,1.08377114481872,-0.000119152049932181
4,24,1,"gaussian","Gaussian",10,0.96,0.0142036388954545,0.01415370695,-4.99319454545458e-05,0.929045773680574,0.928790021355505,-0.000255752325068914
4,24,1,"gaussian","Gaussian",10,0.97,0.01102632175,0.0110211947227273,-5.12702727272808e-06,0.760988833794597,0.760935987188322,-5.28466062746924e-05
4,24,1,"gaussian","Gaussian",10,0.98,0.00274207949090909,0.00273547354090909,-6.60594999999991e-06,0.579034881519603,0.578922677811385,-0.000112203708217962
4,24,1,"gaussian","Gaussian",10,0.99,0.00223167179090909,0.00221533087272727,-1.6340918181818e-05,0.327652414700651,0.327418442509005,-0.000233972191646947
4,24,1,"gaussian","Gaussian",10,0.995,0.00296678362272727,0.00296075978181818,-6.02384090909059e-06,0.17849151413511,0.178341097096765,-0.000150417038345424
4,25,1,"gaussian","Gaussian",10,0.9,0.0270905693045455,0.0270572932090909,-3.32760954545458e-05,2.05877421480619,2.05885673951471,8.25247085187719e-05
4,25,1,"gaussian","Gaussian",10,0.91,0.0242064000454545,0.0242370969727273,3.06969272727275e-05,1.94725682271891,1.94723984353849,-1.69791804132124e-05
4,25,1,"gaussian","Gaussian",10,0.92,0.0217567748636364,0.0218223754772727,6.56006136363629e-05,1.83054807447462,1.83046078258215,-8.72918924776922e-05
4,25,1,"gaussian","Gaussian",10,0.93,0.0154803941636364,0.01549314555,1.27513863636356e-05,1.70675458140551,1.70660393062091,-0.0001506507846043
4,25,1,"gaussian","Gaussian",10,0.94,0.0117654939954545,0.0117520251636364,-1.34688318181812e-05,1.57270259351149,1.57267144595124,-3.114756025413e-05
4,25,1,"gaussian","Gaussian",10,0.95,0.0077172317,0.00771373380909091,-3.49789090909117e-06,1.42065972697187,1.42070823861413,4.85116422519472e-05
4,25,1,"gaussian","Gaussian",10,0.96,0.00505388120909091,0.00504809930454545,-5.78190454545487e-06,1.24349863555617,1.24360636076639,0.000107725210218623
4,25,1,"gaussian","Gaussian",10,0.97,0.00797824275454545,0.00799242909090909,1.41863363636377e-05,1.02107156437805,1.02105474933731,-1.6815040740914e-05
4,25,1,"gaussian","Gaussian",10,0.98,0.00650450021818182,0.00649685232727273,-7.64789090909081e-06,0.737882188950528,0.738316792494535,0.000434603544007039
4,25,1,"gaussian","Gaussian",10,0.99,0.00535645510909091,0.00535622638636364,-2.2872272727268e-07,0.398216223174465,0.39843924842726,0.00022302525279505
4,25,1,"gaussian","Gaussian",10,0.995,0.00196542316818182,0.00197262835909091,7.20519090909076e-06,0.20728387440697,0.207368509800191,8.46353932216493e-05
4,26,1,"gaussian","Gaussian",10,0.9,0.0267237897454545,0.0266911994409091,-3.25903045454538e-05,1.74438929635158,1.7443465782217,-4.27181298827684e-05
4,26,1,"gaussian","Gaussian",10,0.91,0.0251594569409091,0.0251615930272727,2.13608636363827e-06,1.63130884424172,1.63131486607972,6.02183800335609e-06
4,26,1,"gaussian","Gaussian",10,0.92,0.0226430544045455,0.0226777466954545,3.46922909090913e-05,1.51110473056758,1.51110284480214,-1.88576543846963e-06
4,26,1,"gaussian","Gaussian",10,0.93,0.0215684252727273,0.0216134087136364,4.49834409090889e-05,1.38078158773917,1.38079446154736,1.28738081923707e-05
4,26,1,"gaussian","Gaussian",10,0.94,0.0202241441681818,0.0202859377409091,6.17935727272728e-05,1.24337858576094,1.24342562232371,4.7036562774494e-05
4,26,1,"gaussian","Gaussian",10,0.95,0.0172746752136364,0.0172873973590909,1.27221454545474e-05,1.09843389497895,1.09847831730912,4.44223301669933e-05
4,26,1,"gaussian","Gaussian",10,0.96,0.01123197495,0.0112590669181818,2.70919681818194e-05,0.942841995338039,0.942908984619465,6.6989281426344e-05
4,26,1,"gaussian","Gaussian",10,0.97,0.00706167368636364,0.00706112560909091,-5.48077272728535e-07,0.77673059807874,0.776792534137585,6.19360588447471e-05
4,26,1,"gaussian","Gaussian",10,0.98,0.00137418181818182,0.00137781216363636,3.63034545454552e-06,0.590147768084074,0.590157122429647,9.35434557236547e-06
4,26,1,"gaussian","Gaussian",10,0.99,0.00301787510909091,0.00302845480454545,1.05796954545452e-05,0.320544834824553,0.320618823244031,7.39884194783103e-05
4,26,1,"gaussian","Gaussian",10,0.995,0.00226219220454545,0.00226778192727273,5.58972272727285e-06,0.169730460008534,0.169816579309082,8.61193005474714e-05
4,27,1,"gaussian","Gaussian",10,0.9,0.033153644,0.0332278186272727,7.41746272727231e-05,2.59885689716977,2.59907160821376,0.000214711043992732
4,27,1,"gaussian","Gaussian",10,0.91,0.0316100341454545,0.0317033870227273,9.33528772727246e-05,2.47201335533403,2.47233718573835,0.000323830404314496
4,27,1,"gaussian","Gaussian",10,0.92,0.0306194350818182,0.0306663930772727,4.69579954545454e-05,2.33899555337588,2.33926116374695,0.000265610371063207
4,27,1,"gaussian","Gaussian",10,0.93,0.0263522566272727,0.0264011892409091,4.8932613636362e-05,2.19969046637908,2.19991799091877,0.000227524539688773
4,27,1,"gaussian","Gaussian",10,0.94,0.0211406386818182,0.0211415108136364,8.72131818180355e-07,2.05154807239555,2.05181374577505,0.000265673379492348
4,27,1,"gaussian","Gaussian",10,0.95,0.0174076269590909,0.0174044081227273,-3.21883636363735e-06,1.89314029759259,1.8933309012463,0.000190603653701382
4,27,1,"gaussian","Gaussian",10,0.96,0.0119882133727273,0.0119938343636364,5.62099090909221e-06,1.72342340266176,1.72351020995138,8.68072896245131e-05
4,27,1,"gaussian","Gaussian",10,0.97,0.00717657415909091,0.00715536888181818,-2.12052772727281e-05,1.5366536335395,1.53674280652831,8.91729888108372e-05
4,27,1,"gaussian","Gaussian",10,0.98,1.63636363636388e-10,1.13636363636339e-10,-5.00000000000496e-11,1.30283380516796,1.30283380516796,0
4,27,1,"gaussian","Gaussian",10,0.99,0.00417916675909091,0.00419302577727273,1.38590181818186e-05,0.702054919703204,0.702037156194862,-1.77635083424832e-05
