"setting","dataset","method_id","method_key","family","baseline_label","proposal_label","prop_k","quantile","band","baseline_brier","prop_brier","delta_brier","improve_brier_pct","baseline_quant","prop_quant","delta_quant","improve_quant_pct"
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.96,"other",0.0160286886727273,0.0169714126262626,0.000942723953535354,-5.88147897051238,1.02062435558069,1.02466623224833,0.00404187666764178,-0.396020009275806
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.97,"other",0.0119372698727273,0.0134474813636364,0.00151021149090909,-12.6512301976135,0.822333364255562,0.820280835406991,-0.00205252884857043,0.249598148121904
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.98,"tail",0.00607784419545455,0.00757590691919192,0.00149806272373737,-24.6479290281533,0.591964106101891,0.590072485787386,-0.00189162031450474,0.319549833343974
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.99,"tail",0.00280826571818182,0.00280635308080808,-1.9126373737373e-06,0.0681074216501001,0.324293565870146,0.331689247485272,0.00739568161512622,-2.28055144889541
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.995,"tail",0.00299791522727273,0.00384221181818182,0.000844296590909091,-28.1627907029635,0.175524233367633,0.182434169906748,0.00690993653911495,-3.93674218456332
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.9,"bulk",0.0287454030272727,0.0346657491919192,0.00592034616464646,-20.595801558355,1.8390386427343,1.83900949486595,-2.91478683502877e-05,0.00158495138019234
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.91,"bulk",0.0263944166363636,0.0315232595959596,0.00512884295959596,-19.4315450508194,1.72677479804419,1.72901437286031,0.00223957481611992,-0.129696982991444
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.92,"bulk",0.0220587318136364,0.0265543506060606,0.00449561879242424,-20.3802232621783,1.60706205213866,1.6117845869675,0.00472253482884732,-0.29386138653219
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.93,"bulk",0.0211844123636364,0.0258785225757576,0.00469411021212121,-22.1583215599541,1.48190904539549,1.48580302281924,0.00389397742374942,-0.262767639879694
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.94,"bulk",0.0181360638909091,0.02312672,0.00499065610909091,-27.517856901643,1.3441027110152,1.34880910991263,0.00470639889743296,-0.350151730136623
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.95,"bulk",0.0166383507727273,0.0211784528787879,0.00454010210606061,-27.2869719365606,1.1906390627747,1.19542602749671,0.0047869647220109,-0.402050031086266
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.96,"other",0.0160286886727273,0.0192791767676768,0.0032504880949495,-20.2791891546324,1.02062435558069,1.02744025091091,0.00681589533022309,-0.667816253154684
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.97,"other",0.0119372698727273,0.0145256302525253,0.00258836037979798,-21.6830180384171,0.822333364255562,0.825687611462017,0.00335424720645516,-0.407893848438423
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.98,"tail",0.00607784419545455,0.00776363181818182,0.00168578762272727,-27.7366047650255,0.591964106101891,0.59349432829394,0.0015302221920489,-0.25849915159983
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.99,"tail",0.00280826571818182,0.00374863909090909,0.000940373372727273,-33.4859114876105,0.324293565870146,0.333228605107178,0.00893503923703198,-2.7552317336477
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=8)",8,0.995,"tail",0.00299791522727273,0.00402859535353535,0.00103068012626263,-34.3798956316807,0.175524233367633,0.182707912537101,0.00718367916946877,-4.09269935646018
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.9,"bulk",0.0293923274636364,0.0464821802525253,0.0170898527888889,-58.143924838998,1.84174997426312,1.84823474004829,0.00648476578517632,-0.352098052167524
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.91,"bulk",0.0267682530272727,0.0404575165656566,0.0136892635383838,-51.1399213255964,1.72816309769707,1.74348644448412,0.0153233467870457,-0.886684063990571
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.92,"bulk",0.0226336250545455,0.0355163292424242,0.0128827041878788,-56.9184306836946,1.60828262785666,1.62749442168108,0.0192117938244254,-1.19455333855274
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.93,"bulk",0.0218623360636364,0.0340146511111111,0.0121523150474748,-55.5856200000864,1.48253260589433,1.5060518317458,0.0235192258514687,-1.58642216420467
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.94,"bulk",0.0192377970545455,0.0298539201010101,0.0106161230464646,-55.1836731428472,1.34688925086889,1.37991606423623,0.0330268133673408,-2.45208084822379
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.95,"bulk",0.0172552327545455,0.0259282797979798,0.00867304704343434,-50.2632863132469,1.19437535162613,1.24271525210093,0.0483399004748015,-4.0472955515188
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.96,"other",0.0165987801909091,0.0272235440909091,0.0106247639,-64.0093053694333,1.02266881615846,1.10752168576044,0.0848528696019804,-8.29719927519843
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.97,"other",0.0123751040363636,0.021969328030303,0.0095942239939394,-77.5284309994262,0.823238201166601,0.918617725492333,0.0953795243257323,-11.585896304444
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.98,"tail",0.00655083364090909,0.0159661423232323,0.00941530868232323,-143.726878110991,0.592758085098547,0.67445056242675,0.0816924773282033,-13.7817567371724
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.99,"tail",0.00359841535454545,0.0102380232828283,0.00663960792828283,-184.51477314579,0.330764563118733,0.414573515115289,0.0838089519965556,-25.3379476949805
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.995,"tail",0.0027851224,0.0068988351010101,0.0041137127010101,-147.703120732148,0.182058660893248,0.2435790387315,0.0615203778382522,-33.7915139748969
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.9,"bulk",0.0293923274636364,0.0470166048484848,0.0176242773848485,-59.9621700821512,1.84174997426312,1.85565981261571,0.0139098383525895,-0.755251176705178
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.91,"bulk",0.0267682530272727,0.0455103898484849,0.0187421368212121,-70.0162868384305,1.72816309769707,1.74625491252665,0.0180918148295786,-1.04688121472374
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.92,"bulk",0.0226336250545455,0.0410747856060606,0.0184411605515152,-81.4768315153814,1.60828262785666,1.62694455247079,0.0186619246141331,-1.16036350147011
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.93,"bulk",0.0218623360636364,0.037142332979798,0.0152799969161616,-69.8918764750709,1.48253260589433,1.5001482762455,0.0176156703511745,-1.18821469970625
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.94,"bulk",0.0192377970545455,0.0320532794949495,0.012815482440404,-66.6161640237079,1.34688925086889,1.36004224581305,0.0131529949441624,-0.976546136638729
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.95,"bulk",0.0172552327545455,0.0322825880808081,0.0150273553262626,-87.0886851543863,1.19437535162613,1.21047507115485,0.01609971952872,-1.34796146846135
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.96,"other",0.0165987801909091,0.0298457281818182,0.0132469479909091,-79.8067559094749,1.02266881615846,1.04871529102614,0.0260464748676776,-2.54691200671574
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.97,"other",0.0123751040363636,0.0221952943939394,0.00982019035757576,-79.3544064657526,0.823238201166601,0.868058923957036,0.0448207227904351,-5.4444415634406
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.98,"tail",0.00655083364090909,0.0140773957575758,0.00752656211666667,-114.894722248238,0.592758085098547,0.645105935275844,0.0523478501772976,-8.83123343118883
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.99,"tail",0.00359841535454545,0.00834014101010101,0.00474172565555555,-131.772605115357,0.330764563118733,0.375673812928685,0.0449092498099516,-13.577406656417
5,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=8)",8,0.995,"tail",0.0027851224,0.00528463308080808,0.00249951068080808,-89.7450927401999,0.182058660893248,0.206148893589549,0.0240902326963008,-13.2321267102071
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.9,"bulk",0.0403826827545455,0.0706898068181818,0.0303071240636364,-75.0498035206069,1.53530792372345,1.5443024649645,0.00899454124105059,-0.585846077003036
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.91,"bulk",0.0359834789181818,0.0656333226767677,0.0296498437585859,-82.3984913354342,1.44019283567686,1.44891735871554,0.0087245230386801,-0.605788532101658
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.92,"bulk",0.0320142176772727,0.0573748456060606,0.0253606279287879,-79.2167660770036,1.33863184126428,1.34818209241584,0.00955025115156394,-0.713433735637435
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.93,"bulk",0.0302001021363636,0.0525882312626263,0.0223881291262626,-74.132627185076,1.23018086460801,1.23965464432545,0.00947377971744134,-0.770112752522786
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.94,"bulk",0.0251848809227273,0.0449835762121212,0.0197986952893939,-78.6134163196589,1.11424227894343,1.12366752653584,0.00942524759241214,-0.845888526268234
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.95,"bulk",0.0212000405681818,0.0380850192929293,0.0168849787247475,-79.6459736501135,0.984841460267291,0.998763702199256,0.0139222419319657,-1.41365311003327
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.96,"other",0.0178015556545455,0.0330018073232323,0.0152002516686869,-85.3872097678476,0.842693554900063,0.864204863879057,0.0215113089789931,-2.55268464484034
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.97,"other",0.0123868152818182,0.0250538048484848,0.0126669895666667,-102.261875054032,0.683454888657333,0.715191872729861,0.0317369840725287,-4.64361066095773
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.98,"tail",0.00668440693181818,0.0143997317171717,0.00771532478535353,-115.422727312248,0.505955109958604,0.547257759165049,0.0413026492064449,-8.16330310604515
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.99,"tail",0.00534898921818182,0.00831778444444444,0.00296879522626263,-55.5019856119985,0.296171968552461,0.353342566737464,0.0571705981850037,-19.3031766187816
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.995,"tail",0.00231204016818182,0.00361539777777778,0.00130335760959596,-56.3726196254158,0.175901457743982,0.235057448512408,0.0591559907684256,-33.6301879058472
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.9,"bulk",0.0403826827545455,0.0622639527777778,0.0218812700232323,-54.1847854839941,1.53530792372345,1.54480157171079,0.00949364798733754,-0.618354653202949
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.91,"bulk",0.0359834789181818,0.0574304998484848,0.021447020930303,-59.6024108148871,1.44019283567686,1.4495390053425,0.00934616966563606,-0.648952656485307
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.92,"bulk",0.0320142176772727,0.0511678186363636,0.0191536009590909,-59.8284210851989,1.33863184126428,1.34923108577435,0.0105992445100713,-0.791796831910168
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.93,"bulk",0.0302001021363636,0.0473397985353535,0.0171396963989899,-56.7537696448787,1.23018086460801,1.24114705826334,0.0109661936553307,-0.891429380087538
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.94,"bulk",0.0251848809227273,0.0399191879292929,0.0147343070065657,-58.5045728497734,1.11424227894343,1.12409904455032,0.00985676560688775,-0.884616011540538
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.95,"bulk",0.0212000405681818,0.0338038121212121,0.0126037715530303,-59.4516388423649,0.984841460267291,0.998140071957928,0.0132986116906368,-1.35033020309965
5,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.96,"other",0.0178015556545455,0.0286605987373737,0.0108590430828283,-61.0005287939851,0.842693554900063,0.860168358955511,0.0174748040554472,-2.07368431309761
