"score","method","prop_k","dataset","quantile","value"
"brier",5,40,8,0.99,0.00689936188636364
"brier",5,40,8,0.995,0.00382774300909091
"brier",5,40,9,0.9,0.0514125691045455
"brier",5,40,9,0.91,0.0476683699227273
"brier",5,40,9,0.92,0.0450876542272727
"brier",5,40,9,0.93,0.0400208756636364
"brier",5,40,9,0.94,0.0348210419545455
"brier",5,40,9,0.95,0.0290971086818182
"brier",5,40,9,0.96,0.0248383981272727
"brier",5,40,9,0.97,0.0187773932909091
"brier",5,40,9,0.98,0.0125614780363636
"brier",5,40,9,0.99,0.00719571588181818
"brier",5,40,9,0.995,0.00421815937727273
"brier",5,40,10,0.9,0.0558580968
"brier",5,40,10,0.91,0.05207616895
"brier",5,40,10,0.92,0.0499559755545455
"brier",5,40,10,0.93,0.0464922152545455
"brier",5,40,10,0.94,0.0424810971863636
"brier",5,40,10,0.95,0.03741243945
"brier",5,40,10,0.96,0.0304268366181818
"brier",5,40,10,0.97,0.0238644887909091
"brier",5,40,10,0.98,0.01661443345
"brier",5,40,10,0.99,0.00934935571363636
"brier",5,40,10,0.995,0.00432440101363636
"brier",5,40,11,0.9,NA
"brier",5,40,11,0.91,NA
"brier",5,40,11,0.92,NA
"brier",5,40,11,0.93,NA
"brier",5,40,11,0.94,NA
"brier",5,40,11,0.95,NA
"brier",5,40,11,0.96,NA
"brier",5,40,11,0.97,NA
"brier",5,40,11,0.98,NA
"brier",5,40,11,0.99,NA
"brier",5,40,11,0.995,NA
"brier",5,40,12,0.9,NA
"brier",5,40,12,0.91,NA
"brier",5,40,12,0.92,NA
"brier",5,40,12,0.93,NA
"brier",5,40,12,0.94,NA
"brier",5,40,12,0.95,NA
"brier",5,40,12,0.96,NA
"brier",5,40,12,0.97,NA
"brier",5,40,12,0.98,NA
"brier",5,40,12,0.99,NA
"brier",5,40,12,0.995,NA
"brier",5,40,13,0.9,NA
"brier",5,40,13,0.91,NA
"brier",5,40,13,0.92,NA
"brier",5,40,13,0.93,NA
"brier",5,40,13,0.94,NA
"brier",5,40,13,0.95,NA
"brier",5,40,13,0.96,NA
"brier",5,40,13,0.97,NA
"brier",5,40,13,0.98,NA
"brier",5,40,13,0.99,NA
"brier",5,40,13,0.995,NA
"brier",5,40,14,0.9,NA
"brier",5,40,14,0.91,NA
"brier",5,40,14,0.92,NA
"brier",5,40,14,0.93,NA
"brier",5,40,14,0.94,NA
"brier",5,40,14,0.95,NA
"brier",5,40,14,0.96,NA
"brier",5,40,14,0.97,NA
"brier",5,40,14,0.98,NA
"brier",5,40,14,0.99,NA
"brier",5,40,14,0.995,NA
"brier",5,40,15,0.9,NA
"brier",5,40,15,0.91,NA
"brier",5,40,15,0.92,NA
"brier",5,40,15,0.93,NA
"brier",5,40,15,0.94,NA
"brier",5,40,15,0.95,NA
"brier",5,40,15,0.96,NA
"brier",5,40,15,0.97,NA
"brier",5,40,15,0.98,NA
"brier",5,40,15,0.99,NA
"brier",5,40,15,0.995,NA
"brier",5,40,16,0.9,NA
"brier",5,40,16,0.91,NA
"brier",5,40,16,0.92,NA
"brier",5,40,16,0.93,NA
"brier",5,40,16,0.94,NA
"brier",5,40,16,0.95,NA
"brier",5,40,16,0.96,NA
"brier",5,40,16,0.97,NA
"brier",5,40,16,0.98,NA
"brier",5,40,16,0.99,NA
"brier",5,40,16,0.995,NA
"brier",5,40,17,0.9,NA
"brier",5,40,17,0.91,NA
"brier",5,40,17,0.92,NA
"brier",5,40,17,0.93,NA
"brier",5,40,17,0.94,NA
"brier",5,40,17,0.95,NA
"brier",5,40,17,0.96,NA
"brier",5,40,17,0.97,NA
"brier",5,40,17,0.98,NA
"brier",5,40,17,0.99,NA
"brier",5,40,17,0.995,NA
"brier",5,40,18,0.9,NA
"brier",5,40,18,0.91,NA
"brier",5,40,18,0.92,NA
"brier",5,40,18,0.93,NA
"brier",5,40,18,0.94,NA
"brier",5,40,18,0.95,NA
"brier",5,40,18,0.96,NA
"brier",5,40,18,0.97,NA
"brier",5,40,18,0.98,NA
"brier",5,40,18,0.99,NA
"brier",5,40,18,0.995,NA
"brier",5,40,19,0.9,NA
"brier",5,40,19,0.91,NA
"brier",5,40,19,0.92,NA
"brier",5,40,19,0.93,NA
"brier",5,40,19,0.94,NA
"brier",5,40,19,0.95,NA
"brier",5,40,19,0.96,NA
"brier",5,40,19,0.97,NA
"brier",5,40,19,0.98,NA
"brier",5,40,19,0.99,NA
"brier",5,40,19,0.995,NA
"brier",5,40,20,0.9,NA
"brier",5,40,20,0.91,NA
"brier",5,40,20,0.92,NA
"brier",5,40,20,0.93,NA
"brier",5,40,20,0.94,NA
"brier",5,40,20,0.95,NA
"brier",5,40,20,0.96,NA
"brier",5,40,20,0.97,NA
"brier",5,40,20,0.98,NA
"brier",5,40,20,0.99,NA
"brier",5,40,20,0.995,NA
"brier",5,40,21,0.9,NA
"brier",5,40,21,0.91,NA
"brier",5,40,21,0.92,NA
"brier",5,40,21,0.93,NA
"brier",5,40,21,0.94,NA
"brier",5,40,21,0.95,NA
"brier",5,40,21,0.96,NA
"brier",5,40,21,0.97,NA
"brier",5,40,21,0.98,NA
"brier",5,40,21,0.99,NA
"brier",5,40,21,0.995,NA
"brier",5,40,22,0.9,NA
"brier",5,40,22,0.91,NA
"brier",5,40,22,0.92,NA
"brier",5,40,22,0.93,NA
"brier",5,40,22,0.94,NA
"brier",5,40,22,0.95,NA
"brier",5,40,22,0.96,NA
"brier",5,40,22,0.97,NA
"brier",5,40,22,0.98,NA
"brier",5,40,22,0.99,NA
"brier",5,40,22,0.995,NA
"brier",5,40,23,0.9,NA
"brier",5,40,23,0.91,NA
"brier",5,40,23,0.92,NA
"brier",5,40,23,0.93,NA
"brier",5,40,23,0.94,NA
"brier",5,40,23,0.95,NA
"brier",5,40,23,0.96,NA
"brier",5,40,23,0.97,NA
"brier",5,40,23,0.98,NA
"brier",5,40,23,0.99,NA
"brier",5,40,23,0.995,NA
"brier",5,40,24,0.9,NA
"brier",5,40,24,0.91,NA
"brier",5,40,24,0.92,NA
"brier",5,40,24,0.93,NA
"brier",5,40,24,0.94,NA
"brier",5,40,24,0.95,NA
"brier",5,40,24,0.96,NA
"brier",5,40,24,0.97,NA
"brier",5,40,24,0.98,NA
"brier",5,40,24,0.99,NA
"brier",5,40,24,0.995,NA
"brier",5,40,25,0.9,NA
"brier",5,40,25,0.91,NA
"brier",5,40,25,0.92,NA
"brier",5,40,25,0.93,NA
"brier",5,40,25,0.94,NA
"brier",5,40,25,0.95,NA
"brier",5,40,25,0.96,NA
"brier",5,40,25,0.97,NA
"brier",5,40,25,0.98,NA
"brier",5,40,25,0.99,NA
"brier",5,40,25,0.995,NA
"brier",5,40,26,0.9,NA
"brier",5,40,26,0.91,NA
"brier",5,40,26,0.92,NA
"brier",5,40,26,0.93,NA
"brier",5,40,26,0.94,NA
"brier",5,40,26,0.95,NA
"brier",5,40,26,0.96,NA
"brier",5,40,26,0.97,NA
"brier",5,40,26,0.98,NA
"brier",5,40,26,0.99,NA
"brier",5,40,26,0.995,NA
"brier",5,40,27,0.9,NA
"brier",5,40,27,0.91,NA
"brier",5,40,27,0.92,NA
"brier",5,40,27,0.93,NA
"brier",5,40,27,0.94,NA
"brier",5,40,27,0.95,NA
"brier",5,40,27,0.96,NA
"brier",5,40,27,0.97,NA
"brier",5,40,27,0.98,NA
"brier",5,40,27,0.99,NA
"brier",5,40,27,0.995,NA
"brier",5,40,28,0.9,NA
"brier",5,40,28,0.91,NA
"brier",5,40,28,0.92,NA
"brier",5,40,28,0.93,NA
"brier",5,40,28,0.94,NA
"brier",5,40,28,0.95,NA
"brier",5,40,28,0.96,NA
"brier",5,40,28,0.97,NA
"brier",5,40,28,0.98,NA
"brier",5,40,28,0.99,NA
"brier",5,40,28,0.995,NA
"brier",5,40,29,0.9,NA
"brier",5,40,29,0.91,NA
"brier",5,40,29,0.92,NA
"brier",5,40,29,0.93,NA
"brier",5,40,29,0.94,NA
"brier",5,40,29,0.95,NA
"brier",5,40,29,0.96,NA
"brier",5,40,29,0.97,NA
"brier",5,40,29,0.98,NA
"brier",5,40,29,0.99,NA
"brier",5,40,29,0.995,NA
"brier",5,40,30,0.9,NA
"brier",5,40,30,0.91,NA
"brier",5,40,30,0.92,NA
"brier",5,40,30,0.93,NA
"brier",5,40,30,0.94,NA
"brier",5,40,30,0.95,NA
"brier",5,40,30,0.96,NA
"brier",5,40,30,0.97,NA
"brier",5,40,30,0.98,NA
"brier",5,40,30,0.99,NA
"brier",5,40,30,0.995,NA
"brier",5,40,31,0.9,NA
"brier",5,40,31,0.91,NA
"brier",5,40,31,0.92,NA
"brier",5,40,31,0.93,NA
"brier",5,40,31,0.94,NA
"brier",5,40,31,0.95,NA
"brier",5,40,31,0.96,NA
"brier",5,40,31,0.97,NA
"brier",5,40,31,0.98,NA
"brier",5,40,31,0.99,NA
"brier",5,40,31,0.995,NA
"brier",5,40,32,0.9,NA
"brier",5,40,32,0.91,NA
"brier",5,40,32,0.92,NA
"brier",5,40,32,0.93,NA
"brier",5,40,32,0.94,NA
"brier",5,40,32,0.95,NA
"brier",5,40,32,0.96,NA
"brier",5,40,32,0.97,NA
"brier",5,40,32,0.98,NA
"brier",5,40,32,0.99,NA
"brier",5,40,32,0.995,NA
"brier",5,40,33,0.9,NA
"brier",5,40,33,0.91,NA
"brier",5,40,33,0.92,NA
"brier",5,40,33,0.93,NA
"brier",5,40,33,0.94,NA
"brier",5,40,33,0.95,NA
"brier",5,40,33,0.96,NA
"brier",5,40,33,0.97,NA
"brier",5,40,33,0.98,NA
"brier",5,40,33,0.99,NA
"brier",5,40,33,0.995,NA
"brier",5,40,34,0.9,NA
"brier",5,40,34,0.91,NA
"brier",5,40,34,0.92,NA
"brier",5,40,34,0.93,NA
"brier",5,40,34,0.94,NA
"brier",5,40,34,0.95,NA
"brier",5,40,34,0.96,NA
"brier",5,40,34,0.97,NA
"brier",5,40,34,0.98,NA
"brier",5,40,34,0.99,NA
"brier",5,40,34,0.995,NA
"brier",5,40,35,0.9,NA
"brier",5,40,35,0.91,NA
"brier",5,40,35,0.92,NA
"brier",5,40,35,0.93,NA
"brier",5,40,35,0.94,NA
"brier",5,40,35,0.95,NA
"brier",5,40,35,0.96,NA
"brier",5,40,35,0.97,NA
"brier",5,40,35,0.98,NA
"brier",5,40,35,0.99,NA
"brier",5,40,35,0.995,NA
"brier",5,40,36,0.9,NA
"brier",5,40,36,0.91,NA
"brier",5,40,36,0.92,NA
"brier",5,40,36,0.93,NA
"brier",5,40,36,0.94,NA
"brier",5,40,36,0.95,NA
"brier",5,40,36,0.96,NA
"brier",5,40,36,0.97,NA
"brier",5,40,36,0.98,NA
"brier",5,40,36,0.99,NA
"brier",5,40,36,0.995,NA
"brier",5,40,37,0.9,NA
"brier",5,40,37,0.91,NA
"brier",5,40,37,0.92,NA
"brier",5,40,37,0.93,NA
"brier",5,40,37,0.94,NA
"brier",5,40,37,0.95,NA
"brier",5,40,37,0.96,NA
"brier",5,40,37,0.97,NA
"brier",5,40,37,0.98,NA
"brier",5,40,37,0.99,NA
"brier",5,40,37,0.995,NA
"brier",5,40,38,0.9,NA
"brier",5,40,38,0.91,NA
"brier",5,40,38,0.92,NA
"brier",5,40,38,0.93,NA
"brier",5,40,38,0.94,NA
"brier",5,40,38,0.95,NA
"brier",5,40,38,0.96,NA
"brier",5,40,38,0.97,NA
"brier",5,40,38,0.98,NA
"brier",5,40,38,0.99,NA
"brier",5,40,38,0.995,NA
"brier",5,40,39,0.9,NA
"brier",5,40,39,0.91,NA
"brier",5,40,39,0.92,NA
"brier",5,40,39,0.93,NA
"brier",5,40,39,0.94,NA
"brier",5,40,39,0.95,NA
"brier",5,40,39,0.96,NA
"brier",5,40,39,0.97,NA
"brier",5,40,39,0.98,NA
"brier",5,40,39,0.99,NA
"brier",5,40,39,0.995,NA
"brier",5,40,40,0.9,NA
"brier",5,40,40,0.91,NA
"brier",5,40,40,0.92,NA
"brier",5,40,40,0.93,NA
"brier",5,40,40,0.94,NA
"brier",5,40,40,0.95,NA
"brier",5,40,40,0.96,NA
"brier",5,40,40,0.97,NA
"brier",5,40,40,0.98,NA
"brier",5,40,40,0.99,NA
"brier",5,40,40,0.995,NA
"brier",5,40,41,0.9,NA
"brier",5,40,41,0.91,NA
"brier",5,40,41,0.92,NA
"brier",5,40,41,0.93,NA
"brier",5,40,41,0.94,NA
"brier",5,40,41,0.95,NA
"brier",5,40,41,0.96,NA
"brier",5,40,41,0.97,NA
"brier",5,40,41,0.98,NA
"brier",5,40,41,0.99,NA
"brier",5,40,41,0.995,NA
"brier",5,40,42,0.9,NA
"brier",5,40,42,0.91,NA
"brier",5,40,42,0.92,NA
"brier",5,40,42,0.93,NA
"brier",5,40,42,0.94,NA
"brier",5,40,42,0.95,NA
"brier",5,40,42,0.96,NA
"brier",5,40,42,0.97,NA
"brier",5,40,42,0.98,NA
"brier",5,40,42,0.99,NA
"brier",5,40,42,0.995,NA
"brier",5,40,43,0.9,NA
"brier",5,40,43,0.91,NA
"brier",5,40,43,0.92,NA
"brier",5,40,43,0.93,NA
"brier",5,40,43,0.94,NA
"brier",5,40,43,0.95,NA
"brier",5,40,43,0.96,NA
"brier",5,40,43,0.97,NA
"brier",5,40,43,0.98,NA
"brier",5,40,43,0.99,NA
"brier",5,40,43,0.995,NA
"brier",5,40,44,0.9,NA
"brier",5,40,44,0.91,NA
"brier",5,40,44,0.92,NA
"brier",5,40,44,0.93,NA
"brier",5,40,44,0.94,NA
"brier",5,40,44,0.95,NA
"brier",5,40,44,0.96,NA
"brier",5,40,44,0.97,NA
"brier",5,40,44,0.98,NA
"brier",5,40,44,0.99,NA
"brier",5,40,44,0.995,NA
"brier",5,40,45,0.9,NA
"brier",5,40,45,0.91,NA
"brier",5,40,45,0.92,NA
"brier",5,40,45,0.93,NA
"brier",5,40,45,0.94,NA
"brier",5,40,45,0.95,NA
"brier",5,40,45,0.96,NA
"brier",5,40,45,0.97,NA
"brier",5,40,45,0.98,NA
"brier",5,40,45,0.99,NA
"brier",5,40,45,0.995,NA
"brier",5,40,46,0.9,NA
"brier",5,40,46,0.91,NA
"brier",5,40,46,0.92,NA
"brier",5,40,46,0.93,NA
"brier",5,40,46,0.94,NA
"brier",5,40,46,0.95,NA
"brier",5,40,46,0.96,NA
"brier",5,40,46,0.97,NA
"brier",5,40,46,0.98,NA
"brier",5,40,46,0.99,NA
"brier",5,40,46,0.995,NA
"brier",5,40,47,0.9,NA
"brier",5,40,47,0.91,NA
"brier",5,40,47,0.92,NA
"brier",5,40,47,0.93,NA
"brier",5,40,47,0.94,NA
"brier",5,40,47,0.95,NA
"brier",5,40,47,0.96,NA
"brier",5,40,47,0.97,NA
"brier",5,40,47,0.98,NA
"brier",5,40,47,0.99,NA
"brier",5,40,47,0.995,NA
"brier",5,40,48,0.9,NA
"brier",5,40,48,0.91,NA
"brier",5,40,48,0.92,NA
"brier",5,40,48,0.93,NA
"brier",5,40,48,0.94,NA
"brier",5,40,48,0.95,NA
"brier",5,40,48,0.96,NA
"brier",5,40,48,0.97,NA
"brier",5,40,48,0.98,NA
"brier",5,40,48,0.99,NA
"brier",5,40,48,0.995,NA
"brier",5,40,49,0.9,NA
"brier",5,40,49,0.91,NA
"brier",5,40,49,0.92,NA
"brier",5,40,49,0.93,NA
"brier",5,40,49,0.94,NA
"brier",5,40,49,0.95,NA
"brier",5,40,49,0.96,NA
"brier",5,40,49,0.97,NA
"brier",5,40,49,0.98,NA
"brier",5,40,49,0.99,NA
"brier",5,40,49,0.995,NA
"brier",5,40,50,0.9,NA
"brier",5,40,50,0.91,NA
"brier",5,40,50,0.92,NA
"brier",5,40,50,0.93,NA
"brier",5,40,50,0.94,NA
"brier",5,40,50,0.95,NA
"brier",5,40,50,0.96,NA
"brier",5,40,50,0.97,NA
"brier",5,40,50,0.98,NA
"brier",5,40,50,0.99,NA
"brier",5,40,50,0.995,NA
"quant",1,40,1,0.9,2.09480746794043
"quant",1,40,1,0.91,1.96667155965958
"quant",1,40,1,0.92,1.83144639547388
"quant",1,40,1,0.93,1.68610048554213
"quant",1,40,1,0.94,1.52993993803722
"quant",1,40,1,0.95,1.36069118815815
"quant",1,40,1,0.96,1.17632485159252
"quant",1,40,1,0.97,0.976187928327988
"quant",1,40,1,0.98,0.75429949603286
"quant",1,40,1,0.99,0.491550654527797
"quant",1,40,1,0.995,0.328700813752182
"quant",1,40,2,0.9,4.08379362886646
"quant",1,40,2,0.91,3.89039350229297
"quant",1,40,2,0.92,3.68224210184777
"quant",1,40,2,0.93,3.45800392344005
"quant",1,40,2,0.94,3.21314264377704
"quant",1,40,2,0.95,2.94534197141279
"quant",1,40,2,0.96,2.64973829730643
"quant",1,40,2,0.97,2.31757223955145
"quant",1,40,2,0.98,1.93618646951586
"quant",1,40,2,0.99,1.47127330632819
"quant",1,40,2,0.995,1.17705050227662
"quant",1,40,3,0.9,2.84467486858994
"quant",1,40,3,0.91,2.6843693277878
"quant",1,40,3,0.92,2.51292184176332
"quant",1,40,3,0.93,2.32942116515893
"quant",1,40,3,0.94,2.13245368892717
"quant",1,40,3,0.95,1.9193834482473
"quant",1,40,3,0.96,1.68666239981849
"quant",1,40,3,0.97,1.43016811439891
"quant",1,40,3,0.98,1.1384398568458
"quant",1,40,3,0.99,0.775851389787519
"quant",1,40,3,0.995,0.539521447108392
"quant",1,40,4,0.9,4.46027044741592
"quant",1,40,4,0.91,4.27108443131218
"quant",1,40,4,0.92,4.06654295587035
"quant",1,40,4,0.93,3.84335779235396
"quant",1,40,4,0.94,3.59955312290794
"quant",1,40,4,0.95,3.33349949026338
"quant",1,40,4,0.96,3.03959211058848
"quant",1,40,4,0.97,2.70827102272485
"quant",1,40,4,0.98,2.32701464113416
"quant",1,40,4,0.99,1.86111165467083
"quant",1,40,4,0.995,1.56456528106638
"quant",1,40,5,0.9,1.98713982825857
"quant",1,40,5,0.91,1.86556777941746
"quant",1,40,5,0.92,1.73574622116486
"quant",1,40,5,0.93,1.59719957407638
"quant",1,40,5,0.94,1.44767388841366
"quant",1,40,5,0.95,1.28420475774988
"quant",1,40,5,0.96,1.10360956503419
"quant",1,40,5,0.97,0.902300339389521
"quant",1,40,5,0.98,0.673074551913014
"quant",1,40,5,0.99,0.398025130159998
"quant",1,40,5,0.995,0.230076312940007
"quant",1,40,6,0.9,1.24862600497004
"quant",1,40,6,0.91,1.15866472231775
"quant",1,40,6,0.92,1.06320034216273
"quant",1,40,6,0.93,0.960808000372727
"quant",1,40,6,0.94,0.851068986089993
"quant",1,40,6,0.95,0.73425502373579
"quant",1,40,6,0.96,0.60836763329832
"quant",1,40,6,0.97,0.473349596146794
"quant",1,40,6,0.98,0.33068644651127
"quant",1,40,6,0.99,0.175591335143842
"quant",1,40,6,0.995,0.0932648661527881
"quant",1,40,7,0.9,2.99561744130358
"quant",1,40,7,0.91,2.82326946736548
"quant",1,40,7,0.92,2.63837537485039
"quant",1,40,7,0.93,2.43884079662491
"quant",1,40,7,0.94,2.22115537010824
"quant",1,40,7,0.95,1.98282228751226
"quant",1,40,7,0.96,1.72165393330494
"quant",1,40,7,0.97,1.42883232873001
"quant",1,40,7,0.98,1.09550978758088
"quant",1,40,7,0.99,0.705559845757253
"quant",1,40,7,0.995,0.460751889284681
"quant",1,40,8,0.9,2.69216711183188
"quant",1,40,8,0.91,2.55135240984611
"quant",1,40,8,0.92,2.39962191364402
"quant",1,40,8,0.93,2.23623427016498
"quant",1,40,8,0.94,2.05906273000409
"quant",1,40,8,0.95,1.86684900348893
"quant",1,40,8,0.96,1.65405674249999
"quant",1,40,8,0.97,1.41481829363618
"quant",1,40,8,0.98,1.13791307922745
"quant",1,40,8,0.99,0.807252503729322
"quant",1,40,8,0.995,0.585465684405797
"quant",1,40,9,0.9,2.68565253328712
"quant",1,40,9,0.91,2.53105398578974
"quant",1,40,9,0.92,2.36429426785867
"quant",1,40,9,0.93,2.18324390493818
"quant",1,40,9,0.94,1.98616072550991
"quant",1,40,9,0.95,1.76970158784233
"quant",1,40,9,0.96,1.5303664993603
"quant",1,40,9,0.97,1.25903295691261
"quant",1,40,9,0.98,0.945812306391513
"quant",1,40,9,0.99,0.559000172474355
"quant",1,40,9,0.995,0.316545222932294
"quant",1,40,10,0.9,1.93315930536639
"quant",1,40,10,0.91,1.80329218177583
"quant",1,40,10,0.92,1.66449209298856
"quant",1,40,10,0.93,1.51581596672792
"quant",1,40,10,0.94,1.35767745263239
"quant",1,40,10,0.95,1.18754657170369
"quant",1,40,10,0.96,1.00363931286073
"quant",1,40,10,0.97,0.801885498459827
"quant",1,40,10,0.98,0.576139138489139
"quant",1,40,10,0.99,0.320017771812235
"quant",1,40,10,0.995,0.172129350450401
"quant",1,40,11,0.9,NA
"quant",1,40,11,0.91,NA
"quant",1,40,11,0.92,NA
"quant",1,40,11,0.93,NA
"quant",1,40,11,0.94,NA
"quant",1,40,11,0.95,NA
"quant",1,40,11,0.96,NA
"quant",1,40,11,0.97,NA
"quant",1,40,11,0.98,NA
"quant",1,40,11,0.99,NA
"quant",1,40,11,0.995,NA
"quant",1,40,12,0.9,NA
"quant",1,40,12,0.91,NA
"quant",1,40,12,0.92,NA
"quant",1,40,12,0.93,NA
"quant",1,40,12,0.94,NA
"quant",1,40,12,0.95,NA
"quant",1,40,12,0.96,NA
"quant",1,40,12,0.97,NA
"quant",1,40,12,0.98,NA
"quant",1,40,12,0.99,NA
"quant",1,40,12,0.995,NA
"quant",1,40,13,0.9,NA
"quant",1,40,13,0.91,NA
"quant",1,40,13,0.92,NA
"quant",1,40,13,0.93,NA
"quant",1,40,13,0.94,NA
"quant",1,40,13,0.95,NA
"quant",1,40,13,0.96,NA
"quant",1,40,13,0.97,NA
"quant",1,40,13,0.98,NA
"quant",1,40,13,0.99,NA
"quant",1,40,13,0.995,NA
"quant",1,40,14,0.9,NA
"quant",1,40,14,0.91,NA
"quant",1,40,14,0.92,NA
"quant",1,40,14,0.93,NA
"quant",1,40,14,0.94,NA
"quant",1,40,14,0.95,NA
"quant",1,40,14,0.96,NA
"quant",1,40,14,0.97,NA
"quant",1,40,14,0.98,NA
"quant",1,40,14,0.99,NA
"quant",1,40,14,0.995,NA
"quant",1,40,15,0.9,NA
"quant",1,40,15,0.91,NA
"quant",1,40,15,0.92,NA
"quant",1,40,15,0.93,NA
"quant",1,40,15,0.94,NA
"quant",1,40,15,0.95,NA
"quant",1,40,15,0.96,NA
"quant",1,40,15,0.97,NA
"quant",1,40,15,0.98,NA
"quant",1,40,15,0.99,NA
"quant",1,40,15,0.995,NA
"quant",1,40,16,0.9,NA
"quant",1,40,16,0.91,NA
"quant",1,40,16,0.92,NA
"quant",1,40,16,0.93,NA
"quant",1,40,16,0.94,NA
"quant",1,40,16,0.95,NA
"quant",1,40,16,0.96,NA
"quant",1,40,16,0.97,NA
"quant",1,40,16,0.98,NA
"quant",1,40,16,0.99,NA
"quant",1,40,16,0.995,NA
"quant",1,40,17,0.9,NA
"quant",1,40,17,0.91,NA
"quant",1,40,17,0.92,NA
"quant",1,40,17,0.93,NA
"quant",1,40,17,0.94,NA
"quant",1,40,17,0.95,NA
"quant",1,40,17,0.96,NA
"quant",1,40,17,0.97,NA
"quant",1,40,17,0.98,NA
"quant",1,40,17,0.99,NA
"quant",1,40,17,0.995,NA
"quant",1,40,18,0.9,NA
"quant",1,40,18,0.91,NA
"quant",1,40,18,0.92,NA
"quant",1,40,18,0.93,NA
"quant",1,40,18,0.94,NA
"quant",1,40,18,0.95,NA
"quant",1,40,18,0.96,NA
"quant",1,40,18,0.97,NA
"quant",1,40,18,0.98,NA
"quant",1,40,18,0.99,NA
"quant",1,40,18,0.995,NA
"quant",1,40,19,0.9,NA
"quant",1,40,19,0.91,NA
"quant",1,40,19,0.92,NA
"quant",1,40,19,0.93,NA
"quant",1,40,19,0.94,NA
"quant",1,40,19,0.95,NA
"quant",1,40,19,0.96,NA
"quant",1,40,19,0.97,NA
"quant",1,40,19,0.98,NA
"quant",1,40,19,0.99,NA
"quant",1,40,19,0.995,NA
"quant",1,40,20,0.9,NA
"quant",1,40,20,0.91,NA
"quant",1,40,20,0.92,NA
"quant",1,40,20,0.93,NA
"quant",1,40,20,0.94,NA
"quant",1,40,20,0.95,NA
"quant",1,40,20,0.96,NA
"quant",1,40,20,0.97,NA
"quant",1,40,20,0.98,NA
"quant",1,40,20,0.99,NA
"quant",1,40,20,0.995,NA
"quant",1,40,21,0.9,NA
"quant",1,40,21,0.91,NA
"quant",1,40,21,0.92,NA
"quant",1,40,21,0.93,NA
"quant",1,40,21,0.94,NA
"quant",1,40,21,0.95,NA
"quant",1,40,21,0.96,NA
"quant",1,40,21,0.97,NA
"quant",1,40,21,0.98,NA
"quant",1,40,21,0.99,NA
"quant",1,40,21,0.995,NA
"quant",1,40,22,0.9,NA
"quant",1,40,22,0.91,NA
"quant",1,40,22,0.92,NA
"quant",1,40,22,0.93,NA
"quant",1,40,22,0.94,NA
"quant",1,40,22,0.95,NA
"quant",1,40,22,0.96,NA
"quant",1,40,22,0.97,NA
"quant",1,40,22,0.98,NA
"quant",1,40,22,0.99,NA
"quant",1,40,22,0.995,NA
"quant",1,40,23,0.9,NA
"quant",1,40,23,0.91,NA
"quant",1,40,23,0.92,NA
"quant",1,40,23,0.93,NA
"quant",1,40,23,0.94,NA
"quant",1,40,23,0.95,NA
"quant",1,40,23,0.96,NA
"quant",1,40,23,0.97,NA
"quant",1,40,23,0.98,NA
"quant",1,40,23,0.99,NA
"quant",1,40,23,0.995,NA
"quant",1,40,24,0.9,NA
"quant",1,40,24,0.91,NA
"quant",1,40,24,0.92,NA
"quant",1,40,24,0.93,NA
"quant",1,40,24,0.94,NA
"quant",1,40,24,0.95,NA
"quant",1,40,24,0.96,NA
"quant",1,40,24,0.97,NA
"quant",1,40,24,0.98,NA
"quant",1,40,24,0.99,NA
"quant",1,40,24,0.995,NA
"quant",1,40,25,0.9,NA
"quant",1,40,25,0.91,NA
"quant",1,40,25,0.92,NA
"quant",1,40,25,0.93,NA
"quant",1,40,25,0.94,NA
"quant",1,40,25,0.95,NA
"quant",1,40,25,0.96,NA
"quant",1,40,25,0.97,NA
"quant",1,40,25,0.98,NA
"quant",1,40,25,0.99,NA
"quant",1,40,25,0.995,NA
"quant",1,40,26,0.9,NA
"quant",1,40,26,0.91,NA
"quant",1,40,26,0.92,NA
"quant",1,40,26,0.93,NA
"quant",1,40,26,0.94,NA
"quant",1,40,26,0.95,NA
"quant",1,40,26,0.96,NA
"quant",1,40,26,0.97,NA
"quant",1,40,26,0.98,NA
"quant",1,40,26,0.99,NA
"quant",1,40,26,0.995,NA
"quant",1,40,27,0.9,NA
"quant",1,40,27,0.91,NA
"quant",1,40,27,0.92,NA
"quant",1,40,27,0.93,NA
"quant",1,40,27,0.94,NA
"quant",1,40,27,0.95,NA
"quant",1,40,27,0.96,NA
"quant",1,40,27,0.97,NA
"quant",1,40,27,0.98,NA
"quant",1,40,27,0.99,NA
"quant",1,40,27,0.995,NA
"quant",1,40,28,0.9,NA
"quant",1,40,28,0.91,NA
"quant",1,40,28,0.92,NA
"quant",1,40,28,0.93,NA
"quant",1,40,28,0.94,NA
"quant",1,40,28,0.95,NA
"quant",1,40,28,0.96,NA
"quant",1,40,28,0.97,NA
"quant",1,40,28,0.98,NA
"quant",1,40,28,0.99,NA
"quant",1,40,28,0.995,NA
"quant",1,40,29,0.9,NA
"quant",1,40,29,0.91,NA
"quant",1,40,29,0.92,NA
"quant",1,40,29,0.93,NA
"quant",1,40,29,0.94,NA
"quant",1,40,29,0.95,NA
"quant",1,40,29,0.96,NA
"quant",1,40,29,0.97,NA
"quant",1,40,29,0.98,NA
