"metric_family","crps_mean","crps_se","crps_rel_to_gaussian","crps_direction","crps_draws_used","n_obs_total","loo_elpd","loo_elpd_se","delta_loo_elpd_to_gaussian","loo_direction","waic","waic_se","delta_waic_to_gaussian","waic_direction","predictive_density_status","predictive_density_note","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"scalar",4.73693679755569,0.0828683338137872,1.13943537424222,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.79205088467477,0.0925766139434181,1.15269266332299,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.71895991944659,0.0559471058728156,1.13511116817586,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.66850293712785,0.0438935649928558,1.12297411146842,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.74167947229855,0.103952504422615,1.14057618983708,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",6.54438542794689,0.0296582542045845,1.57420387435311,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.55916374958669,0.181486339455189,1.57775869114041,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",44,"t",7,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.57953957122831,0.00366981928491139,1.5826599454636,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",45,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.4373729765452,0.0502369220579566,1.54846281471424,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",46,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",7.62429563064021,0.522543811144819,1.83396834631922,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",47,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
