"calibration_type","bin_id","bin_left","bin_right","bin_mid","expected_share","observed_share_mean","observed_share_se","share_gap","count_total","count_mean_per_fold","summary_draws_used","n_obs_total","bin_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.1095681828365,0.000792740727724471,0.00956818283649982,2628,1314,400,23985,"closer_to_expected_share_better",11,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106024817015065,0.00058178959154203,0.0060248170150646,2543,1271.5,400,23985,"closer_to_expected_share_better",11,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.100560738282669,0.00563247668774051,0.000560738282668782,2412,1206,400,23985,"closer_to_expected_share_better",11,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0883438139314608,0.00818031710129734,-0.0116561860685391,2119,1059.5,400,23985,"closer_to_expected_share_better",11,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0933030429779617,0.0140571303987158,-0.00669695702203826,2238,1119,400,23985,"closer_to_expected_share_better",11,"skew-t",10,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0892700965531673,0.0159184253020212,-0.0107299034468327,2141,1070.5,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0909784816073888,0.0132090392467987,-0.00902151839261117,2182,1091,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0950187496824156,0.00274568141534883,-0.00498125031758442,2279,1139.5,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.10473254574905,0.00112331010680598,0.0047325457490499,2512,1256,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.10790106810987,0.000790957248821715,0.00790106810987035,2588,1294,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.108150504843428,0.00112681448640439,0.008150504843428,2594,1297,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106857388771617,0.00283670141759664,0.00685738877161735,2563,1281.5,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.105063428019167,0.00596432892006785,0.00506342801916698,2520,1260,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0985582356550098,0.00896864606542026,-0.00144176434499013,2364,1182,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0934695010088859,0.0148909224303073,-0.00653049899111412,2242,1121,400,23985,"closer_to_expected_share_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.173238629977815,0.0142822242097061,0.0732386299778147,4155,2077.5,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0999815143976184,0.00629142520865452,-1.84856023815738e-05,2398,1199,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.092517311009434,0.00307828458616155,-0.00748268899056599,2219,1109.5,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0878054223265526,0.00145050026270331,-0.0121945776734474,2106,1053,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0838438776360757,0.000510544302742354,-0.0161561223639243,2011,1005.5,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0868026065575453,0.00438685747512954,-0.0131973934424548,2082,1041,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0890123994962705,0.00417756466143563,-0.0109876005037295,2135,1067.5,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0911392450214656,0.00280090668312724,-0.0088607549785344,2186,1093,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0941395884506662,0.0068856678634123,-0.00586041154933375,2258,1129,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.101519405126557,0.0063408932813784,0.00151940512655693,2435,1217.5,400,23985,"closer_to_expected_share_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0764512324277266,0.0758677532245924,-0.0235487675722734,1833,916.5,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0427087815497418,0.041125052284092,-0.0572912184502582,1024,512,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0402062477581357,0.0385391643206097,-0.0597937522418643,964,482,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0386208288808939,0.035620078693347,-0.0613791711191061,926,463,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0416226741870653,0.0355378196400952,-0.0583773258129347,998,499,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0485023345425946,0.0364993337924071,-0.0514976654574055,1163,581.5,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0525870331446726,0.0333322194412467,-0.0474129668553274,1261,630.5,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0640522993611266,0.0327111307356369,-0.0359477006388734,1536,768,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0956512276217202,0.0216327229955637,-0.00434877237827974,2294,1147,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.499597340526323,0.350865275127591,0.399597340526323,11986,5993,400,23985,"closer_to_expected_share_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0898935945197511,0.0108738395810164,-0.0101064054802489,2156,1078,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0917686253395181,0.00783097426008154,-0.00823137466048193,2201,1100.5,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.103274755125218,0.0050001864830572,0.00327475512521772,2477,1238.5,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.106817557742789,0.00212471786615322,0.00681755774278908,2562,1281,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.11107037269828,0.00254324091533394,0.0110703726982797,2664,1332,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.107150254780912,0.000126564423888753,0.00715025478091236,2570,1285,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.104731857388772,0.000711170034750928,0.00473185738877163,2512,1256,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.100227259016956,0.00546583092219501,0.000227259016956471,2404,1202,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0900958472851446,0.00567809620072686,-0.00990415271485537,2161,1080.5,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0949698761026593,0.0163912975240807,-0.00503012389734067,2278,1139,400,23985,"closer_to_expected_share_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0880195023730908,0.016418268731347,-0.0119804976269092,2111,1055.5,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0923126489830666,0.0132095398724556,-0.00768735101693342,2214,1107,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0970620845902166,0.00378876626063423,-0.00293791540978341,2328,1164,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.105357639459915,0.000331382895773995,0.00535763945991505,2527,1263.5,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.106192245008199,0.00233294685032619,0.00619224500819901,2547,1273.5,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.108942525921771,0.00150175181432996,0.00894252592177064,2613,1306.5,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.10827559867945,0.00108507482225912,0.00827559867944966,2597,1298.5,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.103894999025032,0.00871648717985301,0.00389499902503156,2492,1246,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0968898380751344,0.0108037519890483,-0.00311016192486557,2324,1162,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0930529178841257,0.0139738388050466,-0.0069470821158743,2232,1116,400,23985,"closer_to_expected_share_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.182239566398106,0.00177778428591131,0.082239566398106,4371,2185.5,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.112319433712282,0.00204249010200498,0.0123194337122819,2694,1347,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0931000705631863,0.000576939780490671,-0.0068999294368137,2233,1116.5,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0852212865528695,0.00361755228596939,-0.0147787134471305,2044,1022,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0835109928633309,0.00124042522142048,-0.016489007136669,2003,1001.5,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0831759491424408,0.00276220206202701,-0.0168240508575593,1995,997.5,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0865120559419134,0.00092647035632782,-0.0134879440580866,2075,1037.5,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0883885573495476,5.02190112092599e-05,-0.0116114426504524,2120,1060,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0881385574121258,0.00036661442637937,-0.0118614425878742,2114,1057,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0973935300641977,0.00179793446860214,-0.00260646993580224,2336,1168,400,23985,"closer_to_expected_share_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.00171004337671004,0.00171004337671004,-0.09828995662329,41,20.5,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.00300290913569233,0.00275284662006342,-0.0969970908643077,72,36,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.00475456702013341,0.0042544419888756,-0.0952454329798666,114,57,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.00600556795855621,0.00483860955228797,-0.0939944320414438,144,72,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.00884108039021768,0.00592368437454709,-0.0911589196097823,212,106,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0156389510290486,0.0111378257477282,-0.0843610489709515,375,187.5,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0187650453654455,0.00884589891216548,-0.0812349546345545,450,225,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0291901053341413,0.0138529377089017,-0.0708098946658586,700,350,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0555830899666859,0.0178236501067209,-0.0444169100333141,1333,666.5,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.856508640423369,0.0711399383880004,0.756508640423369,20544,10272,400,23985,"closer_to_expected_share_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0493635671180057,0.00164918607029135,-0.0506364328819943,1184,592,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0603296469763086,0.000731414084752417,-0.0396703530236914,1447,723.5,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0741306447733054,0.00261276530343797,-0.0258693552266946,1778,889,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.082594847911177,0.00415857217557643,-0.017405152088823,1981,990.5,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.100730544247674,0.00245597560551299,0.000730544247673548,2416,1208,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.118114989207762,0.00133153909097895,0.0181149892077623,2833,1416.5,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.124910481874723,0.00245469275226714,0.0249104818747229,2996,1498,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.13808572888968,0.00153250900312665,0.0380857288896799,3312,1656,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.134959102638523,0.00065813500422153,0.0349591026385225,3237,1618.5,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.116780446362842,0.00233266524839418,0.016780446362842,2801,1400.5,400,23985,"closer_to_expected_share_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0249283729841369,0.010330441719539,-0.0750716270158631,598,299,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0451898510163076,0.0134914859846093,-0.0548101489836924,1084,542,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0615356541838162,0.00748160012976217,-0.0384643458161838,1476,738,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0815482273971896,0.00730731982294873,-0.0184517726028103,1956,978,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0951409649209099,0.00488404133065298,-0.00485903507909007,2282,1141,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.110316680771795,0.00604574316752361,0.0103166807717945,2646,1323,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.130833321443474,0.00413498019149433,0.030833321443474,3138,1569,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.1488030290856,0.00451695756772025,0.0488030290855997,3569,1784.5,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.158980936425298,0.0175289067512123,0.0589809364252975,3813,1906.5,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.142722961771474,0.0233597876446088,0.0427229617714739,3423,1711.5,400,23985,"closer_to_expected_share_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.165182436750329,0.0110282825961746,0.0651824367503287,3962,1981,400,23985,"closer_to_expected_share_better",21,"t",5,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.102481795373768,0.00287355998158699,0.00248179537376836,2458,1229,400,23985,"closer_to_expected_share_better",21,"t",5,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0902664041886347,0.00441160715604327,-0.00973359581136529,2165,1082.5,400,23985,"closer_to_expected_share_better",21,"t",5,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
