"metric","quantile","target_type","target_level","threshold_value","baseline_setting","proposed_setting","baseline_rel_brier","proposed_rel_brier","delta_rel_brier","baseline_rel_score","proposed_rel_score","delta_rel_score","baseline_rel_quant","proposed_rel_quant","delta_rel_quant","method","knots","thresh","CMAQ","TS","proposed_is_ar2","proposed_is_mrts","proposed_is_prop","proposed_lane"
"brier",0.8,"threshold_quantile",0.8,65.5,52,202,1.00005428308294,0.999496305860311,-0.000557977222632178,1.00005428308294,0.999496305860311,-0.000557977222632178,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.9,"threshold_quantile",0.9,73.25,52,202,0.998753062533839,0.998408699752702,-0.000344362781136587,0.998753062533839,0.998408699752702,-0.000344362781136587,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.95,"threshold_quantile",0.95,79.75,52,202,0.998690250354236,0.997588414264157,-0.00110183609007819,0.998690250354236,0.997588414264157,-0.00110183609007819,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.98,"threshold_quantile",0.98,88.5,52,202,0.984513379283401,0.984009195649459,-0.00050418363394189,0.984513379283401,0.984009195649459,-0.00050418363394189,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.99,"threshold_quantile",0.99,94.75,52,202,0.968021210938559,0.968233233864956,0.000212022926396882,0.968021210938559,0.968233233864956,0.000212022926396882,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.995,"threshold_quantile",0.995,100.52,52,202,0.97396189823549,0.973918100848279,-4.379738721072e-05,0.97396189823549,0.973918100848279,-4.379738721072e-05,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0,"score_quantile",0,NA,52,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.1,"score_quantile",0.1,NA,52,202,NA,NA,NA,1.09505990090534,1.09347366169346,-0.00158623921187662,1.09505990090534,1.09347366169346,-0.00158623921187662,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.2,"score_quantile",0.2,NA,52,202,NA,NA,NA,1.03781210506422,1.03595371773554,-0.00185838732868393,1.03781210506422,1.03595371773554,-0.00185838732868393,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.3,"score_quantile",0.3,NA,52,202,NA,NA,NA,1.02044442298802,1.01798812020957,-0.00245630277845166,1.02044442298802,1.01798812020957,-0.00245630277845166,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.4,"score_quantile",0.4,NA,52,202,NA,NA,NA,1.01201752310971,1.00808316636992,-0.00393435673978693,1.01201752310971,1.00808316636992,-0.00393435673978693,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.5,"score_quantile",0.5,NA,52,202,NA,NA,NA,1.00723366085067,1.00341921603377,-0.00381444481690152,1.00723366085067,1.00341921603377,-0.00381444481690152,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.6,"score_quantile",0.6,NA,52,202,NA,NA,NA,1.00392994242712,1.00080296782897,-0.0031269745981477,1.00392994242712,1.00080296782897,-0.0031269745981477,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.7,"score_quantile",0.7,NA,52,202,NA,NA,NA,1.00233007333454,0.999933917720553,-0.00239615561398832,1.00233007333454,0.999933917720553,-0.00239615561398832,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.8,"score_quantile",0.8,NA,52,202,NA,NA,NA,1.00121530627107,0.999862624991376,-0.00135268127969501,1.00121530627107,0.999862624991376,-0.00135268127969501,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.9,"score_quantile",0.9,NA,52,202,NA,NA,NA,1.00121060384522,0.999936265248522,-0.00127433859669268,1.00121060384522,0.999936265248522,-0.00127433859669268,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.95,"score_quantile",0.95,NA,52,202,NA,NA,NA,0.999734077181074,0.99833347534247,-0.00140060183860491,0.999734077181074,0.99833347534247,-0.00140060183860491,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.98,"score_quantile",0.98,NA,52,202,NA,NA,NA,0.994834914504267,0.993626140249811,-0.00120877425445642,0.994834914504267,0.993626140249811,-0.00120877425445642,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.99,"score_quantile",0.99,NA,52,202,NA,NA,NA,0.985213598430482,0.984176598695136,-0.00103699973534555,0.985213598430482,0.984176598695136,-0.00103699973534555,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.995,"score_quantile",0.995,NA,52,202,NA,NA,NA,0.965726243764581,0.965211540528251,-0.000514703236329628,0.965726243764581,0.965211540528251,-0.000514703236329628,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0,"threshold_quantile",0,2,53,203,11.2448329465787,7.51745433039949,-3.72737861617925,11.2448329465787,7.51745433039949,-3.72737861617925,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.1,"threshold_quantile",0.1,28.875,53,203,2.25477313163863,1.9605269127254,-0.294246218913228,2.25477313163863,1.9605269127254,-0.294246218913228,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.2,"threshold_quantile",0.2,36,53,203,2.0752296333924,1.89775843032421,-0.17747120306819,2.0752296333924,1.89775843032421,-0.17747120306819,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.3,"threshold_quantile",0.3,41.625,53,203,1.98955796901922,1.88480675598275,-0.104751213036467,1.98955796901922,1.88480675598275,-0.104751213036467,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.4,"threshold_quantile",0.4,46.5,53,203,1.89603102438931,1.84032356021585,-0.0557074641734678,1.89603102438931,1.84032356021585,-0.0557074641734678,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.5,"threshold_quantile",0.5,50.875,53,203,1.75370753430879,1.73172753624319,-0.0219799980655924,1.75370753430879,1.73172753624319,-0.0219799980655924,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.6,"threshold_quantile",0.6,55.429,53,203,1.60745188035974,1.59883166245817,-0.00862021790156842,1.60745188035974,1.59883166245817,-0.00862021790156842,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.7,"threshold_quantile",0.7,60.125,53,203,1.44929762541618,1.44696709053367,-0.002330534882514,1.44929762541618,1.44696709053367,-0.002330534882514,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.8,"threshold_quantile",0.8,65.5,53,203,1.25744936339198,1.25712763834524,-0.000321725046733334,1.25744936339198,1.25712763834524,-0.000321725046733334,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.9,"threshold_quantile",0.9,73.25,53,203,1.08682530880556,1.08835579506521,0.00153048625965102,1.08682530880556,1.08835579506521,0.00153048625965102,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.95,"threshold_quantile",0.95,79.75,53,203,1.01228039582623,1.01175621723004,-0.000524178596193137,1.01228039582623,1.01175621723004,-0.000524178596193137,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.98,"threshold_quantile",0.98,88.5,53,203,0.987383198471936,0.987976781984751,0.000593583512815465,0.987383198471936,0.987976781984751,0.000593583512815465,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.99,"threshold_quantile",0.99,94.75,53,203,0.959330478602021,0.959855088337757,0.000524609735735315,0.959330478602021,0.959855088337757,0.000524609735735315,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.995,"threshold_quantile",0.995,100.52,53,203,0.964194728236206,0.963808108210753,-0.000386620025453532,0.964194728236206,0.963808108210753,-0.000386620025453532,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0,"score_quantile",0,NA,53,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.1,"score_quantile",0.1,NA,53,203,NA,NA,NA,1.32663269040317,1.26408683819933,-0.0625458522038329,1.32663269040317,1.26408683819933,-0.0625458522038329,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.2,"score_quantile",0.2,NA,53,203,NA,NA,NA,1.24195940149446,1.18616301139665,-0.0557963900978067,1.24195940149446,1.18616301139665,-0.0557963900978067,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.3,"score_quantile",0.3,NA,53,203,NA,NA,NA,1.19177480357234,1.14565336502828,-0.0461214385440614,1.19177480357234,1.14565336502828,-0.0461214385440614,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.4,"score_quantile",0.4,NA,53,203,NA,NA,NA,1.15659866018534,1.11847033646361,-0.0381283237217349,1.15659866018534,1.11847033646361,-0.0381283237217349,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.5,"score_quantile",0.5,NA,53,203,NA,NA,NA,1.12551958195696,1.09733836002412,-0.0281812219328343,1.12551958195696,1.09733836002412,-0.0281812219328343,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.6,"score_quantile",0.6,NA,53,203,NA,NA,NA,1.09548382489298,1.07763656187725,-0.0178472630157258,1.09548382489298,1.07763656187725,-0.0178472630157258,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.7,"score_quantile",0.7,NA,53,203,NA,NA,NA,1.0680173089653,1.05994994913232,-0.00806735983298101,1.0680173089653,1.05994994913232,-0.00806735983298101,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.8,"score_quantile",0.8,NA,53,203,NA,NA,NA,1.04251825369911,1.04129648329725,-0.00122177040186,1.04251825369911,1.04129648329725,-0.00122177040186,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.9,"score_quantile",0.9,NA,53,203,NA,NA,NA,1.02263754058349,1.02310241595228,0.000464875368791695,1.02263754058349,1.02310241595228,0.000464875368791695,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.95,"score_quantile",0.95,NA,53,203,NA,NA,NA,1.01434150152749,1.01395219375612,-0.000389307771374581,1.01434150152749,1.01395219375612,-0.000389307771374581,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.98,"score_quantile",0.98,NA,53,203,NA,NA,NA,1.00638735252479,1.00374797384073,-0.00263937868405972,1.00638735252479,1.00374797384073,-0.00263937868405972,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.99,"score_quantile",0.99,NA,53,203,NA,NA,NA,0.993934843121405,0.992531446094646,-0.00140339702675862,0.993934843121405,0.992531446094646,-0.00140339702675862,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.995,"score_quantile",0.995,NA,53,203,NA,NA,NA,0.962959892170864,0.962431328432459,-0.000528563738404486,0.962959892170864,0.962431328432459,-0.000528563738404486,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0,"threshold_quantile",0,2,51,204,0.9502556604184,0.968129839250419,0.0178741788320196,0.9502556604184,0.968129839250419,0.0178741788320196,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.1,"threshold_quantile",0.1,28.875,51,204,0.998665667904159,0.986025905060037,-0.0126397628441226,0.998665667904159,0.986025905060037,-0.0126397628441226,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.2,"threshold_quantile",0.2,36,51,204,0.995899229544041,0.988287812744085,-0.00761141679995614,0.995899229544041,0.988287812744085,-0.00761141679995614,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.3,"threshold_quantile",0.3,41.625,51,204,0.997746420987681,0.992994017516056,-0.00475240347162531,0.997746420987681,0.992994017516056,-0.00475240347162531,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.4,"threshold_quantile",0.4,46.5,51,204,0.997813987511294,0.995444131700297,-0.00236985581099736,0.997813987511294,0.995444131700297,-0.00236985581099736,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.5,"threshold_quantile",0.5,50.875,51,204,0.997713531060978,0.995627608414588,-0.00208592264639074,0.997713531060978,0.995627608414588,-0.00208592264639074,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.6,"threshold_quantile",0.6,55.429,51,204,0.997566070126713,0.995786841028557,-0.00177922909815598,0.997566070126713,0.995786841028557,-0.00177922909815598,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.7,"threshold_quantile",0.7,60.125,51,204,0.996668920389628,0.99627248827154,-0.000396432118087375,0.996668920389628,0.99627248827154,-0.000396432118087375,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.8,"threshold_quantile",0.8,65.5,51,204,0.993713890841293,0.991975578082154,-0.00173831275913827,0.993713890841293,0.991975578082154,-0.00173831275913827,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.9,"threshold_quantile",0.9,73.25,51,204,0.992240779164545,0.99157015287026,-0.000670626294284271,0.992240779164545,0.99157015287026,-0.000670626294284271,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.95,"threshold_quantile",0.95,79.75,51,204,0.996953281494973,0.993893710742411,-0.00305957075256269,0.996953281494973,0.993893710742411,-0.00305957075256269,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.98,"threshold_quantile",0.98,88.5,51,204,0.995100854502497,0.992380166377022,-0.00272068812547444,0.995100854502497,0.992380166377022,-0.00272068812547444,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.99,"threshold_quantile",0.99,94.75,51,204,0.988390361004159,0.984524302209249,-0.00386605879491031,0.988390361004159,0.984524302209249,-0.00386605879491031,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.995,"threshold_quantile",0.995,100.52,51,204,0.992113960124778,0.990231826145136,-0.00188213397964199,0.992113960124778,0.990231826145136,-0.00188213397964199,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0,"score_quantile",0,NA,51,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.1,"score_quantile",0.1,NA,51,204,NA,NA,NA,0.999611866863614,0.998374978883458,-0.0012368879801552,0.999611866863614,0.998374978883458,-0.0012368879801552,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.2,"score_quantile",0.2,NA,51,204,NA,NA,NA,0.99951343197031,0.998827115865528,-0.000686316104782536,0.99951343197031,0.998827115865528,-0.000686316104782536,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.3,"score_quantile",0.3,NA,51,204,NA,NA,NA,0.999620248710055,0.999000536201747,-0.000619712508307835,0.999620248710055,0.999000536201747,-0.000619712508307835,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.4,"score_quantile",0.4,NA,51,204,NA,NA,NA,0.999772140298926,0.998797315367176,-0.000974824931750273,0.999772140298926,0.998797315367176,-0.000974824931750273,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.5,"score_quantile",0.5,NA,51,204,NA,NA,NA,0.99976422972223,0.99876208580624,-0.00100214391599029,0.99976422972223,0.99876208580624,-0.00100214391599029,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.6,"score_quantile",0.6,NA,51,204,NA,NA,NA,0.999976525940446,0.999040857315156,-0.00093566862528971,0.999976525940446,0.999040857315156,-0.00093566862528971,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.7,"score_quantile",0.7,NA,51,204,NA,NA,NA,1.00004256780274,0.999287379138979,-0.000755188663766004,1.00004256780274,0.999287379138979,-0.000755188663766004,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.8,"score_quantile",0.8,NA,51,204,NA,NA,NA,0.999838067572919,0.999229031906477,-0.000609035666442215,0.999838067572919,0.999229031906477,-0.000609035666442215,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.9,"score_quantile",0.9,NA,51,204,NA,NA,NA,0.999398136655813,0.998641433693781,-0.000756702962032119,0.999398136655813,0.998641433693781,-0.000756702962032119,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.95,"score_quantile",0.95,NA,51,204,NA,NA,NA,0.998449750187276,0.997171840866163,-0.00127790932111294,0.998449750187276,0.997171840866163,-0.00127790932111294,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.98,"score_quantile",0.98,NA,51,204,NA,NA,NA,0.99552558052283,0.994413684000824,-0.00111189652200661,0.99552558052283,0.994413684000824,-0.00111189652200661,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.99,"score_quantile",0.99,NA,51,204,NA,NA,NA,0.992097572391021,0.990728983181291,-0.0013685892097306,0.992097572391021,0.990728983181291,-0.0013685892097306,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.995,"score_quantile",0.995,NA,51,204,NA,NA,NA,0.986475458116869,0.985974499484265,-0.000500958632604576,0.986475458116869,0.985974499484265,-0.000500958632604576,"skew-t",1,0,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0,"threshold_quantile",0,2,52,205,5.87941982152948,10.4276571431565,4.54823732162698,5.87941982152948,10.4276571431565,4.54823732162698,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.1,"threshold_quantile",0.1,28.875,52,205,1.69271209177935,1.59809205990847,-0.0946200318708794,1.69271209177935,1.59809205990847,-0.0946200318708794,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.2,"threshold_quantile",0.2,36,52,205,1.38133004704119,1.3383182118353,-0.0430118352058839,1.38133004704119,1.3383182118353,-0.0430118352058839,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.3,"threshold_quantile",0.3,41.625,52,205,1.20234751315586,1.18359832906026,-0.0187491840955945,1.20234751315586,1.18359832906026,-0.0187491840955945,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.4,"threshold_quantile",0.4,46.5,52,205,1.08484271143181,1.0763435401727,-0.00849917125910915,1.08484271143181,1.0763435401727,-0.00849917125910915,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.5,"threshold_quantile",0.5,50.875,52,205,1.02141901824232,1.01587053206322,-0.00554848617910064,1.02141901824232,1.01587053206322,-0.00554848617910064,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.6,"threshold_quantile",0.6,55.429,52,205,1.00494113084247,1.00121127181442,-0.00372985902804901,1.00494113084247,1.00121127181442,-0.00372985902804901,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.7,"threshold_quantile",0.7,60.125,52,205,1.00018497090302,0.998748894293809,-0.0014360766092113,1.00018497090302,0.998748894293809,-0.0014360766092113,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.8,"threshold_quantile",0.8,65.5,52,205,1.00005428308294,0.998302500150457,-0.00175178293248546,1.00005428308294,0.998302500150457,-0.00175178293248546,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.9,"threshold_quantile",0.9,73.25,52,205,0.998753062533839,0.9971527050321,-0.00160035750173881,0.998753062533839,0.9971527050321,-0.00160035750173881,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.95,"threshold_quantile",0.95,79.75,52,205,0.998690250354236,0.995666550929652,-0.00302369942458403,0.998690250354236,0.995666550929652,-0.00302369942458403,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.98,"threshold_quantile",0.98,88.5,52,205,0.984513379283401,0.981116063965101,-0.00339731531830034,0.984513379283401,0.981116063965101,-0.00339731531830034,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.99,"threshold_quantile",0.99,94.75,52,205,0.968021210938559,0.965347446767295,-0.00267376417126353,0.968021210938559,0.965347446767295,-0.00267376417126353,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.995,"threshold_quantile",0.995,100.52,52,205,0.97396189823549,0.971337576928577,-0.0026243213069127,0.97396189823549,0.971337576928577,-0.0026243213069127,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0,"score_quantile",0,NA,52,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.1,"score_quantile",0.1,NA,52,205,NA,NA,NA,1.09505990090534,1.10492120930365,0.00986130839831345,1.09505990090534,1.10492120930365,0.00986130839831345,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.2,"score_quantile",0.2,NA,52,205,NA,NA,NA,1.03781210506422,1.04807036544285,0.0102582603786285,1.03781210506422,1.04807036544285,0.0102582603786285,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.3,"score_quantile",0.3,NA,52,205,NA,NA,NA,1.02044442298802,1.02672376622316,0.00627934323514445,1.02044442298802,1.02672376622316,0.00627934323514445,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.4,"score_quantile",0.4,NA,52,205,NA,NA,NA,1.01201752310971,1.01485812854827,0.00284060543855991,1.01201752310971,1.01485812854827,0.00284060543855991,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.5,"score_quantile",0.5,NA,52,205,NA,NA,NA,1.00723366085067,1.00783425244929,0.00060059159861936,1.00723366085067,1.00783425244929,0.00060059159861936,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.6,"score_quantile",0.6,NA,52,205,NA,NA,NA,1.00392994242712,1.00308547893757,-0.000844463489547698,1.00392994242712,1.00308547893757,-0.000844463489547698,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.7,"score_quantile",0.7,NA,52,205,NA,NA,NA,1.00233007333454,1.00072165399242,-0.00160841934211642,1.00233007333454,1.00072165399242,-0.00160841934211642,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.8,"score_quantile",0.8,NA,52,205,NA,NA,NA,1.00121530627107,1.00013347544804,-0.00108183082303115,1.00121530627107,1.00013347544804,-0.00108183082303115,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.9,"score_quantile",0.9,NA,52,205,NA,NA,NA,1.00121060384522,0.999849660828258,-0.00136094301695744,1.00121060384522,0.999849660828258,-0.00136094301695744,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.95,"score_quantile",0.95,NA,52,205,NA,NA,NA,0.999734077181074,0.997845586720565,-0.00188849046050898,0.999734077181074,0.997845586720565,-0.00188849046050898,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.98,"score_quantile",0.98,NA,52,205,NA,NA,NA,0.994834914504267,0.99282099486725,-0.00201391963701736,0.994834914504267,0.99282099486725,-0.00201391963701736,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.99,"score_quantile",0.99,NA,52,205,NA,NA,NA,0.985213598430482,0.983772841088081,-0.00144075734240046,0.985213598430482,0.983772841088081,-0.00144075734240046,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"quantile",0.995,"score_quantile",0.995,NA,52,205,NA,NA,NA,0.965726243764581,0.966125561567998,0.000399317803416954,0.965726243764581,0.966125561567998,0.000399317803416954,"skew-t",1,50,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0,"threshold_quantile",0,2,53,206,11.2448329465787,18.6102699609812,7.36543701440246,11.2448329465787,18.6102699609812,7.36543701440246,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.1,"threshold_quantile",0.1,28.875,53,206,2.25477313163863,2.09911284326006,-0.155660288378567,2.25477313163863,2.09911284326006,-0.155660288378567,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.2,"threshold_quantile",0.2,36,53,206,2.0752296333924,1.95973840147077,-0.115491231921631,2.0752296333924,1.95973840147077,-0.115491231921631,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.3,"threshold_quantile",0.3,41.625,53,206,1.98955796901922,1.91093163890133,-0.0786263301178833,1.98955796901922,1.91093163890133,-0.0786263301178833,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.4,"threshold_quantile",0.4,46.5,53,206,1.89603102438931,1.84774005821508,-0.0482909661742292,1.89603102438931,1.84774005821508,-0.0482909661742292,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.5,"threshold_quantile",0.5,50.875,53,206,1.75370753430879,1.7257642254401,-0.02794330886869,1.75370753430879,1.7257642254401,-0.02794330886869,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
"brier",0.6,"threshold_quantile",0.6,55.429,53,206,1.60745188035974,1.58971075409589,-0.0177411262638512,1.60745188035974,1.58971075409589,-0.0177411262638512,NA,NA,NA,"t",1,75,"yes","yes",FALSE,TRUE,FALSE,"mrts"
