"score","method","mrts_k","quantile","mean","median"
"quant",4,25,0.9,3.13148184860644,2.96407014562881
"quant",4,25,0.91,2.97349564102976,2.81487852509597
"quant",4,25,0.92,2.79917930353253,2.65338614332684
"quant",4,25,0.93,2.60778193912611,2.46716598377166
"quant",4,25,0.94,2.39682107867284,2.28024769859471
"quant",4,25,0.95,2.15624234470279,2.07899796628863
"quant",4,25,0.96,1.87936070276785,1.8574116155053
"quant",4,25,0.97,1.56384534467301,1.59787801678291
"quant",4,25,0.98,1.20486028905135,1.21007669435415
"quant",4,25,0.99,0.693756671976058,0.680806341307585
"quant",4,25,0.995,0.379552757452615,0.362245255333186
"quant",5,25,0.9,3.17833131808148,3.00140465408138
"quant",5,25,0.91,3.01088758859754,2.84656926973269
"quant",5,25,0.92,2.83012876752884,2.68217159469793
"quant",5,25,0.93,2.63561684361914,2.50751632142889
"quant",5,25,0.94,2.42089122997763,2.31689548946937
"quant",5,25,0.95,2.17675466693407,2.10603125422526
"quant",5,25,0.96,1.89683219773681,1.87314610071393
"quant",5,25,0.97,1.58039826848871,1.61024541794784
"quant",5,25,0.98,1.21689508367365,1.22599467491164
"quant",5,25,0.99,0.700736434663211,0.696955921107795
"quant",5,25,0.995,0.391243260847447,0.384639130115134
