"setting","metric","quantile","score_mean","score_se","rel_to_gaussian","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
114,"brier",0.98,0.0126499774991245,0.000662066277985913,0.979696745949406,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
114,"quantile",0.98,1.42633053451761,0.017570512383432,0.988099557930309,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
114,"brier",0.99,0.00700816439236561,0.000516270098792216,0.964842672086145,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
114,"quantile",0.99,0.798448055702759,0.0183314810663716,0.973552412160801,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
114,"brier",0.995,0.00391189709019347,6.68475878178752e-05,0.970648621617737,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
114,"quantile",0.995,0.442014910432473,0.0154074850123995,0.942789565373732,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.9,0.0489275852193842,0.000460489658827369,1.08619633238027,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.9,5.16781112321148,0.0143620432557268,1.02509300603421,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.91,0.0448238514043075,0.000984632479576353,1.07332030865459,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.91,4.7844857800616,0.0138149823991909,1.02375058861036,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.92,0.0405475792148938,0.00102725658090198,1.0579993786415,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.92,4.38284342307588,0.0124076420755022,1.0223615004848,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.93,0.0357179854699173,0.00102343288510441,1.03723273950802,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.93,3.9628550008078,0.00992077822655979,1.0212948409173,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.94,0.0315738506030274,0.00139868817908807,1.02229653229233,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.94,3.52236984599222,0.008923215191456,1.02023605099745,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.95,0.0273528427212371,0.00108626987469215,1.01193894131073,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.95,3.05525301606424,0.00554589001900019,1.01796975542649,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.96,0.0225000539933382,0.00040931002401251,1.002946056046,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.96,2.55926988043276,0.00199926217955038,1.01525321421267,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.97,0.0182605562114427,0.000734125717152511,1.00414149811833,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.97,2.02896382267292,0.00488451482520991,1.01216967698962,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.98,0.0127307103473679,0.00057542240204821,0.98594922416296,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.98,1.45356831776299,0.00915867186879915,1.00696870567162,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.99,0.0069292721887604,0.000648036379808165,0.953981259557619,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.99,0.816035449248091,0.0114512590801162,0.994996824589871,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"brier",0.995,0.00387344159420235,0.000127870771496678,0.961106761666724,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
115,"quantile",0.995,0.452995141394122,0.0126513352570312,0.966209696531543,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.9,0.0449930120247667,0.00100533044770577,0.998848490578708,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.9,5.03979386730479,0.00845168190549872,0.999699354727529,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.91,0.0417886451808548,0.00151238031130405,1.00064140270333,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.91,4.67157419772889,0.00699668337651982,0.999590563021869,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.92,0.0382935444379351,0.00177363376359981,0.999185327602351,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.92,4.28503601977726,0.00550458454088831,0.999546511688162,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.93,0.0344960094547536,0.00189709914050835,1.00174715673659,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.93,3.87819322532731,0.00306328221124774,0.999476067708721,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.94,0.030869804312079,0.0022591405794792,0.99950095721791,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.94,3.44873369621886,0.00175686690664145,0.998907724348024,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.95,0.0268892451798961,0.00201706220081797,0.994787802397671,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.95,2.99452877816883,0.000920796540132329,0.997737245295961,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.96,0.0222204373597954,0.00106907496586359,0.990482068186252,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.96,2.51161062035688,0.0021148967765634,0.996346956084535,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.97,0.0179444485868164,0.000998781643413856,0.9867588521527,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.97,1.9928284364144,0.007077808557587,0.994143164230513,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.98,0.0126544093640239,0.000615635123797216,0.980039978466676,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.98,1.42979589317988,0.0141354695648329,0.990500207204367,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.99,0.00699547350623191,0.000421094108049034,0.963095465855978,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.99,0.802423042741524,0.0179015465653103,0.978399137244867,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"brier",0.995,0.00390196021642798,3.47663875428523e-07,0.968183011556614,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
116,"quantile",0.995,0.447421536242721,0.017947828650258,0.954321552819121,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.9,0.0450503295329288,0.00119505858852601,1.00012094387612,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.9,5.03782399547166,0.00351772105745951,0.999308608666811,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.91,0.0417672134765123,0.00170376379409166,1.00012821423784,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.91,4.66958254490025,0.00442011143003018,0.999164403169096,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.92,0.0382440261288395,0.00187324224620219,0.99789325687288,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.92,4.28201902601287,0.00521427005055264,0.998842754338385,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.93,0.0343915452882978,0.00197808220252636,0.998713568696063,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.93,3.87558354094233,0.00802265127213353,0.998803507850169,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.94,0.0307790781597451,0.00236418460969096,0.996563430462454,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.94,3.44644619652102,0.00899313339396524,0.998245161993581,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.95,0.0268926370408718,0.00208349614564802,0.99491328683963,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.95,2.9922751980978,0.0101772191380056,0.996986382325962,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.96,0.0222413354389248,0.00113057584569316,0.991413605774916,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.96,2.50879767366589,0.0132549506512658,0.995231070186264,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.97,0.0180070139801292,0.0011119548220063,0.990199300901578,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.97,1.9905876813252,0.018050134658222,0.993025340280427,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.98,0.0127055665341974,0.000713929191528363,0.984001923312377,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.98,1.42977813298646,0.0201647071234627,0.990487903717314,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.99,0.00699638635600967,0.000588803210223226,0.963221141620626,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.99,0.802226960216791,0.0208679881437009,0.978160052668765,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"brier",0.995,0.00392152756492426,8.67960787193796e-05,0.973038205701226,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
117,"quantile",0.995,0.445299959472142,0.0176067071149609,0.949796365106597,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.9,0.048909067614714,0.000422055435002393,1.08578524006523,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.9,5.16987349621457,0.00570037004520651,1.02550210073425,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.91,0.0447399906620737,0.000969789981903633,1.07131223851071,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.91,4.78490119799062,0.00614263684399985,1.02383947681463,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.92,0.0404704007526631,0.00102548140282568,1.05598557740686,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.92,4.3808866857348,0.00526022464454634,1.02190506325194,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.93,0.0356873408461988,0.00105124400865607,1.03634283469977,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.93,3.96001311983391,0.0037649765001373,1.02056244006576,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.94,0.0315460979184824,0.00147379275552497,1.02139795728072,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.94,3.51902033069583,0.00481015950150088,1.01926588136503,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.95,0.0273059092741854,0.00118642903745957,1.01020260321945,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.95,3.05060509236124,0.00250210091893055,1.01642112893621,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.96,0.0224645905082139,0.000426433278906563,1.00136526150437,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.96,2.55348172221357,0.000726216211228481,1.01295707253519,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.97,0.0182578076383222,0.0007230272398893,1.003990355059,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.97,2.02278487087339,0.00682368322557547,1.00908724270608,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.98,0.0127031093173018,0.000581926164847018,0.983811620412878,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.98,1.45022094509269,0.00923609018152283,1.00464979194461,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.99,0.00691405134621243,0.000603059878345462,0.951885743874313,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.99,0.812911433784893,0.0109070706069453,0.991187694154771,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"brier",0.995,0.00385578333640467,0.000134244851783516,0.956725265120085,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
118,"quantile",0.995,0.451326923689523,0.0123081890073904,0.962651494743441,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.9,0.0448393404899974,0.00130806362078007,0.995436970130494,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.9,5.03406484097306,0.00465515604868072,0.998562938422052,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.91,0.0416034829800618,0.00168392853144968,0.996207639332275,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.91,4.66709949326605,0.00364908704434086,0.998633097258929,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.92,0.0381298928938691,0.00182177993896372,0.99491520259642,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.92,4.28092996351091,0.0017327435985095,0.998588714787766,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.93,0.0343936007930173,0.00191869561338908,0.998773259542656,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.93,3.87410884879612,0.000320091793824417,0.99842345471157,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.94,0.0307942249557585,0.00222618709629359,0.997053852654997,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.94,3.44409233204328,0.00228209904175536,0.99756337742684,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.95,0.0269027542713356,0.00191171533160067,0.995287581372335,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.95,2.98846880821182,0.00442825611288233,0.995718143734619,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.96,0.0223465046137122,0.000939368876444586,0.996101550483933,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.96,2.50447564456908,0.00759580629941414,0.993516536691379,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.97,0.018090472291047,0.00100467341799539,0.994788643766333,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.97,1.9862226370519,0.0115448516528484,0.990847792606691,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.98,0.0127467955554567,0.000613453069835277,0.987194967566347,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.98,1.42349933450116,0.0174945079318245,0.98613822609525,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.99,0.00698567293639226,0.000446224374251721,0.961746181298333,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.99,0.798695585723943,0.0186288646382936,0.973854226972028,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"brier",0.995,0.0039266236438076,6.77147497209598e-06,0.97430268220194,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
119,"quantile",0.995,0.446013832229999,0.0154435150028361,0.951319010092609,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.9,0.044986770414314,0.00111226081358052,0.998709926323975,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.9,5.03942840556007,0.003209039074763,0.999626861312125,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.91,0.0416935384988264,0.0015520860390448,0.998364045222625,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.91,4.67144005854165,0.00342898709057415,0.999561860862807,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.92,0.038132218192809,0.00178393272477529,0.994975876128136,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.92,4.28442475571958,0.00406611771484266,0.999403925522316,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.93,0.0342035507190449,0.00189247958792876,0.993254298820861,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.93,3.87780614883332,0.00642849041521742,0.999376311541443,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.94,0.0305778122080095,0.00228750767854376,0.990046851692421,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.94,3.44814942323986,0.00799786767434018,0.998738492727592,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.95,0.0267230946818524,0.0020421315810772,0.988640940047673,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.95,2.99446423601634,0.00856556141092391,0.99771574070736,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.96,0.0221657821850395,0.00116602979694248,0.98804579883418,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.96,2.51085142812529,0.0110890739807019,0.996045787239773,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.97,0.0179291939231642,0.00114670745488049,0.985920003618428,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.97,1.9912315663705,0.015862654200011,0.993346549023055,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.98,0.0126849046913342,0.000734269072429519,0.982401735468587,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.98,1.42889688665961,0.0196832405259423,0.989877414714298,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.99,0.00702016550478085,0.000611145796520451,0.966494914345665,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.99,0.800879953170384,0.0190448783639789,0.976517639051673,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"brier",0.995,0.00391432746436109,7.7705855625568e-05,0.971251663896566,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
120,"quantile",0.995,0.445725781438385,0.0172627713313031,0.950704616156518,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.9,0.0490631247639788,0.000467220447899763,1.0892053211863,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.9,5.15401593094611,0.0274468517577215,1.02235657570211,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.91,0.0449030895727135,0.000983857948140688,1.07521768990823,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.91,4.7704523091411,0.0254407901362192,1.02074780528618,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.92,0.0405682049537234,0.00108335278401432,1.05853756166718,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.92,4.36915426516348,0.0216597980745448,1.01916830678091,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.93,0.035763821700912,0.00100997959705267,1.03856380112356,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.93,3.95042763137793,0.0169205050996841,1.01809209736945,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.94,0.0316375189021017,0.00145641187867913,1.02435798124827,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.94,3.51268233750174,0.0141750244030325,1.01743011469932,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.95,0.0273680107635655,0.00117995601321126,1.01250009441836,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.95,3.04784192724646,0.00908577197511873,1.01550047899288,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.96,0.0225243815747543,0.000462198942429552,1.00403046463638,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.96,2.55362908245306,0.00273005477676724,1.01301552981549,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.97,0.0182946884604772,0.000783720505155067,1.0060184183656,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.97,2.02472063575133,0.00680148618013665,1.01005291912147,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.98,0.0127410456762589,0.000645576118869558,0.986749659427257,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.98,1.45126638013606,0.0112104187256699,1.00537402372623,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.99,0.00704265947044944,0.000698773192213219,0.969591750653492,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.99,0.812809490593953,0.0126474008668384,0.991063394222254,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"brier",0.995,0.00392677628594711,0.000167886493499,0.974340556890079,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
121,"quantile",0.995,0.450232671052872,0.0136236029400512,0.960317523776925,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
122,"brier",0.9,0.0451608554128948,0.00104118203121601,1.00257462731285,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
122,"quantile",0.9,5.04064371025743,0.0110503686149248,0.999867930560935,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
122,"brier",0.91,0.041910719374885,0.00142287184633621,1.00356450519253,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
122,"quantile",0.91,4.6733948251817,0.0100833650073366,0.999980128068591,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
122,"brier",0.92,0.0384361804203165,0.00150630014358069,1.00290709801759,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
122,"quantile",0.92,4.28720839607152,0.00920093797192711,1.00005324981988,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
